Date,Word,Clue
2/15/1998,TIP,Hint
2/15/1998,THRASHED,Clobbered
2/15/1998,VIER,Contender
2/15/1998,REB,Graycoat
2/14/1998,SLAPDASH,Hastily
2/14/1998,GIS,Doughfoots
2/14/1998,EDICT,Bull
2/14/1998,BANE,Spoiler
2/14/1998,SPACE,Berth
2/14/1998,DREAR,Dismal
2/14/1998,AROUSE,Whet
2/13/1998,STAGE,Mount
2/13/1998,DESIGNS,Drafts
2/13/1998,DECOY,Shill
2/13/1998,SADDLED,Burdened
2/12/1998,WELL,Sound
2/12/1998,GOFOR,Attempt
2/11/1998,LOAF,Vegetate
2/11/1998,FOOD,Fare
2/11/1998,END,Lineman
2/11/1998,PALS,Comrades
2/11/1998,ALTER,Modify
2/10/1998,BELL,Dinger
2/9/1998,INN,Roadhouse
2/9/1998,GAS,Bombast
2/8/1998,FOSTER,Promote
2/8/1998,GUNGHO,Avid
2/8/1998,CLASPS,Hugs
2/8/1998,MESSAGE,Wire
2/8/1998,QUIT,Vacate
2/8/1998,JACK,Moolah
2/8/1998,FUMBLE,Mishandle
2/8/1998,AERATE,Bubble
2/7/1998,DEARS,Gems
2/7/1998,SIMPERS,Smirks
2/7/1998,LOLLS,Reclines
2/7/1998,EVOLVES,Develops
2/6/1998,MAD,Wacko
2/6/1998,NESTS,Termitaria
2/6/1998,STUNG,Overcharged
2/6/1998,HANGS,Suspends
2/6/1998,MUSED,Thought
2/6/1998,HEATH,Scrubland
2/6/1998,INNER,Spiritual
2/5/1998,ROAM,Ramble
2/5/1998,WATERY,Diluted
2/5/1998,SOFAS,Chesterfields
2/5/1998,USING,Handling
2/5/1998,GREED,Voracity
2/5/1998,PET,Darling
2/5/1998,LOSE,Shed
2/5/1998,DOABLE,Possible
2/4/1998,IMPS,Devilkins
2/4/1998,CRIMINAL,Felon
2/4/1998,ITSY,Minuscule
2/3/1998,DEFACE,Vandalize
2/3/1998,CADGED,Bummed
2/3/1998,STIES,Mudholes
2/3/1998,ORDERING,Bossing
2/3/1998,EVENSO,Nonetheless
2/2/1998,PICKOFTHELITTER,Best
2/2/1998,SHARP,Astute
2/2/1998,HARMS,Injures
2/1/1998,PALE,Bleached
2/1/1998,INTERDICT,Prohibit
2/1/1998,ENTRY,Access
2/1/1998,LAYLOW,Flatten
2/1/1998,TORPOR,Apathy
2/1/1998,IMMENSE,Prodigious
2/1/1998,USING,Via
1/31/1998,JAMPACKED,Stuffed
1/31/1998,SHIRK,Dodge
1/31/1998,HANGERON,Sycophant
1/31/1998,EPIC,Majestic
1/31/1998,INPRINT,Published
1/31/1998,IMAGES,Personae
1/31/1998,OCULARS,Lenses
1/31/1998,WHIFFS,Smells
1/31/1998,SHREDS,Bits
1/30/1998,VEX,Trouble
1/30/1998,MESS,Dump
1/29/1998,DISCS,Platters
1/29/1998,PORT,Larboard
1/29/1998,SCORPION,Stinger
1/29/1998,POSE,Assert
1/29/1998,CLOY,Pall
1/29/1998,ODD,Outlandish
1/28/1998,SEDATE,Unperturbed
1/28/1998,STEW,Hodgepodge
1/28/1998,CARDS,Jokesters
1/28/1998,EPEE,Swordplay
1/28/1998,TRAVERSE,Cross
1/27/1998,FIXERS,Repairmen
1/27/1998,TENSE,Edgy
1/26/1998,EXEC,Prez
1/26/1998,SPOIL,Mar
1/26/1998,NOPE,Nah
1/26/1998,IRED,Enraged
1/25/1998,AROSE,Awakened
1/25/1998,HILL,Grade
1/25/1998,DUTY,Tax
1/25/1998,CLONED,Identical
1/25/1998,OWN,Control
1/25/1998,DREG,Vestige
1/25/1998,PANTS,Cords
1/25/1998,SEED,Basis
1/25/1998,WANE,Dwindle
1/25/1998,TRY,Aim
1/24/1998,AMUSER,Comedian
1/24/1998,HURT,Grieved
1/24/1998,OLEOMARGARINE,Spread
1/24/1998,LETTERS,Literature
1/24/1998,THROES,Paroxysms
1/24/1998,STEAMS,Angers
1/24/1998,TRIALS,Prelims
1/24/1998,SECRET,Closet
1/24/1998,ENTRACTE,Break
1/24/1998,SUCH,Very
1/23/1998,CAUSE,Root
1/23/1998,BESTED,Outdone
1/23/1998,RELAYS,Imparts
1/23/1998,ALARM,Consternation
1/23/1998,BILK,Sting
1/23/1998,APE,Burlesque
1/23/1998,DRESS,Getup
1/23/1998,PENNYANTE,Trivial
1/23/1998,ASSES,Onagers
1/23/1998,DOLTS,Lunkheads
1/22/1998,LIARS,Mythomaniacs
1/22/1998,TOYING,Playing
1/22/1998,REAL,Lifelike
1/22/1998,ABLE,Accomplished
1/22/1998,CHEFS,Bakers
1/22/1998,THIRSTY,Absorbent
1/22/1998,BASIN,Boatyard
1/22/1998,DEAF,Heedless
1/21/1998,TONES,Colorings
1/21/1998,TEND,Guard
1/21/1998,CHAOS,Jumble
1/21/1998,ECHO,Reiterate
1/20/1998,RELIANT,Trustful
1/19/1998,SEER,Psychic
1/19/1998,FALTER,Stumble
1/19/1998,REJECT,Veto
1/18/1998,COLLAPSE,Breakdown
1/18/1998,GOOK,Sludge
1/18/1998,CONGAME,Swindle
1/18/1998,THRASH,Whip
1/18/1998,COLORED,Biased
1/18/1998,SOON,Speedily
1/18/1998,NONPAREIL,Unrivaled
1/18/1998,SHORTOF,Excluding
1/18/1998,DEN,Snuggery
1/18/1998,READ,Soothsay
1/18/1998,CHAT,Powwow
1/17/1998,CUNNING,Art
1/17/1998,PRESSURE,Urgency
1/17/1998,SAT,Met
1/16/1998,PEN,Fold
1/16/1998,BRIBER,Fixer
1/16/1998,LOSEIT,Flip
1/16/1998,STAG,Alone
1/16/1998,UNION,Bloc
1/16/1998,ELATED,Bubbling
1/15/1998,STEER,Tip
1/15/1998,UNDUE,Improper
1/15/1998,EDGE,Verge
1/15/1998,BILE,Irascibility
1/15/1998,AVERSE,Hostile
1/14/1998,OVERT,Undisguised
1/13/1998,PIPIT,Titlark
1/13/1998,REGALED,Entertained
1/13/1998,ARENA,Hippodrome
1/13/1998,TAPES,Cassettes
1/13/1998,STATUS,Prestige
1/13/1998,BOSS,Supervisor
1/13/1998,HERITAGE,Birthright
1/13/1998,ESTATE,Manor
1/13/1998,SHADES,Sunglasses
1/13/1998,PUSS,Cat
1/11/1998,MEANT,Destined
1/11/1998,VOW,Commitment
1/11/1998,NEMESES,Waterloos
1/11/1998,WASTES,Dissipates
1/11/1998,NAHS,Nopes
1/11/1998,HANDSON,Participatory
1/11/1998,TWITS,Dweebs
1/11/1998,BANKS,Deposits
1/11/1998,RAVAGE,Sack
1/11/1998,RANGE,Roam
1/10/1998,AUDACITY,Cheek
1/10/1998,EATSAT,Vexes
1/9/1998,PERIL,Menace
1/8/1998,LAGS,Slowdowns
1/8/1998,GENIAL,Friendly
1/8/1998,SEE,Discern
1/8/1998,EVER,Unceasingly
1/8/1998,NOCAL,Diet
1/7/1998,RATTLE,Fluster
1/7/1998,NOSEGAYS,Posies
1/6/1998,BERATES,Scolds
1/6/1998,MDS,Docs
1/6/1998,HIKER,Backpacker
1/6/1998,ACES,Tops
1/6/1998,POSTHASTE,Quickly
1/6/1998,MAKER,Manufacturer
1/5/1998,NEWT,Salamander
1/5/1998,DRESS,Chemise
1/4/1998,SALIENCE,Conspicuousness
1/4/1998,APIAN,Beeish
1/4/1998,RIDING,Harassing
1/4/1998,TWINGE,Pang
1/3/1998,GOESTOPOT,Deteriorates
1/3/1998,SPOOKY,Weird
1/3/1998,CURS,Meanies
1/3/1998,SENSELESS,Screwball
1/3/1998,SCENE,View
1/3/1998,CALLS,Sees
1/3/1998,CATTY,Unkind
1/2/1998,RUNG,Crosspiece
1/2/1998,COOLASACUCUMBER,Composed
1/2/1998,REVOLT,Putsch
1/2/1998,SWISS,Emmenthaler
1/2/1998,RING,Loop
1/2/1998,TRADE,Calling
1/2/1998,ORAL,Nuncupative
1/1/1998,ASONE,Conjointly
1/1/1998,RIVEN,Split
1/1/1998,SMEW,Merganser
1/1/1998,OLIOS,Pastiches
1/1/1998,DULLARD,Clod
1/1/1998,HIE,Run
1/1/1998,YEN,Wish
12/31/1997,ARID,Unfruitful
12/31/1997,TARS,Crewmen
12/31/1997,TENDS,Watches
12/30/1997,ADDED,Supplemented
12/30/1997,DOODAD,Dingus
12/30/1997,TAXED,Levied
12/30/1997,SITED,Located
12/29/1997,WORN,Used
12/29/1997,BLARNEY,Hooey
12/29/1997,INSANE,Loony
12/29/1997,RATTY,Threadbare
12/29/1997,REDS,Zinfandels
12/28/1997,BOA,Wrap
12/28/1997,ENMITIES,Hostilities
12/28/1997,INNATE,Unlearned
12/28/1997,WARNS,Alerts
12/28/1997,SNEERING,Derisive
12/28/1997,SHREDS,Remnants
12/28/1997,ISTS,Followers
12/28/1997,BAR,Ingot
12/27/1997,READIED,Groomed
12/27/1997,STANDON,Demand
12/27/1997,JAPE,Quip
12/27/1997,PATE,Head
12/27/1997,EVER,Relentlessly
12/27/1997,REST,Quietus
12/26/1997,ERADICATES,Purges
12/26/1997,ODDSANDENDS,Scraps
12/25/1997,LEADING,Ahead
12/25/1997,MESS,Disorder
12/25/1997,AGAINST,Bucking
12/25/1997,JIB,Staysail
12/24/1997,LENGTH,Duration
12/24/1997,SSGT,NCO
12/24/1997,THROWN,Cast
12/24/1997,RATED,Ranked
12/24/1997,POLERS,Gondoliers
12/23/1997,AVOIDS,Ducks
12/23/1997,TRYOUT,Audition
12/22/1997,PAST,After
12/22/1997,BIG,Oversized
12/21/1997,SOARS,Sailplanes
12/21/1997,WATERY,Thin
12/21/1997,LITTER,Refuse
12/21/1997,PUT,Plunk
12/21/1997,SUGAR,Babydoll
12/21/1997,PERTURB,Discompose
12/20/1997,MAUL,Trounce
12/20/1997,EVILEYE,Curse
12/20/1997,BUILDUP,Deposit
12/20/1997,RAGLAN,Topcoat
12/19/1997,ENTREE,Admittance
12/19/1997,LAPSES,Slips
12/19/1997,GRINS,Beams
12/19/1997,OWNS,Acknowledges
12/19/1997,RAINY,Inclement
12/19/1997,REMOVE,Doff
12/19/1997,PENS,Composes
12/18/1997,UNITS,Modules
12/18/1997,IMPOSTOR,Fake
12/18/1997,NOBLE,Titled
12/17/1997,TRACE,Follow
12/17/1997,CAYS,Islets
12/17/1997,ABUSED,Vituperated
12/17/1997,LAWNS,Yards
12/17/1997,EPITHETS,Insults
12/17/1997,BIKE,Pedal
12/16/1997,PALE,Colorless
12/16/1997,TIRE,Enervate
12/15/1997,HYPE,Overpublicize
12/15/1997,WEB,Internet
12/15/1997,UNITE,Knot
12/15/1997,RAT,Stinker
12/14/1997,OPPOSE,Protest
12/14/1997,REPAST,Supper
12/14/1997,POISON,Pesticide
12/14/1997,SWEAT,Worry
12/14/1997,SEAMAN,Jack
12/14/1997,THEFTS,Ripoffs
12/14/1997,IMAGES,Screenfuls
12/14/1997,UNRAVEL,Solve
12/14/1997,ORATES,Spiels
12/14/1997,ANAS,Collections
12/14/1997,FRAS,Benedictines
12/14/1997,UNPINS,Frees
12/14/1997,SPASM,Outburst
12/14/1997,ATTUNED,Synchronized
12/14/1997,TAUT,Unbending
12/14/1997,SECT,Branch
12/13/1997,TOLERATE,Stand
12/13/1997,DECIDE,Settle
12/13/1997,FLING,Chuck
12/13/1997,FAIR,Comely
12/13/1997,PRETENSE,Mask
12/13/1997,FIAT,Dictate
12/13/1997,AMORETTI,Cherubs
12/13/1997,RETAINER,Servant
12/12/1997,SUITED,Fit
12/12/1997,MUNDANE,Ordinary
12/12/1997,IRKSOME,Pestiferous
12/12/1997,YAP,Trap
12/11/1997,APATHY,Coolness
12/11/1997,NOSEGAYS,Bouquets
12/11/1997,ONETOONE,Personally
12/11/1997,CONTENT,Carefree
12/10/1997,OUSTS,Banishes
12/10/1997,RAINS,Downpours
12/10/1997,TRINKET,Gimcrack
12/10/1997,OBSERVE,Witness
12/8/1997,SHOW,Exhibition
12/8/1997,DOTS,Specks
12/8/1997,EMULATES,Copies
12/7/1997,TOSSPOT,Sot
12/7/1997,PEERED,Looked
12/7/1997,DOTO,Affect
12/7/1997,GIRTH,Size
12/6/1997,SAVANT,Sage
12/6/1997,MESHY,Netted
12/6/1997,FAZE,Disorient
12/6/1997,ACCIDENT,Fluke
12/6/1997,RECAST,Modify
12/5/1997,DESKS,Secretaries
12/5/1997,LARKS,Escapades
12/5/1997,AMBLER,Stroller
12/5/1997,PAVE,Asphalt
12/4/1997,SOFTSOAP,Flattery
12/4/1997,OPPOSE,Combat
12/4/1997,DESIGN,Plan
12/4/1997,FRINGE,Periphery
12/4/1997,SOFTWARE,Programming
12/4/1997,ARISES,Rebels
12/3/1997,NESSES,Headlands
12/2/1997,LIST,Tabularize
12/2/1997,EXPLODE,Detonate
12/2/1997,DIP,Immerse
12/2/1997,EPISTLE,Letter
12/2/1997,OPIATES,Tranquilizers
12/2/1997,AROUSE,Impassion
12/1/1997,FADS,Manias
12/1/1997,BRINY,Salty
12/1/1997,DIRTY,Smutty
12/1/1997,STONE,Rock
11/30/1997,RACY,Piquant
11/30/1997,DAZE,Bewilder
11/30/1997,MOHAIR,Angora
11/30/1997,RISE,Upswing
11/30/1997,GEL,Goop
11/30/1997,AWARD,Honor
11/30/1997,BIT,Snippet
11/30/1997,CLEANER,Maid
11/30/1997,ERECTS,Founds
11/29/1997,OUTLINED,Sketched
11/29/1997,HOWL,Riot
11/29/1997,JOKE,Crack
11/29/1997,HAW,Hesitate
11/29/1997,INTHEWIND,Imminent
11/29/1997,MALADY,Complaint
11/29/1997,KEEN,Honed
11/29/1997,NAIVE,Unaffected
11/28/1997,ABATER,Reducer
11/28/1997,LISTENED,Eavesdropped
11/28/1997,BELIEFS,Convictions
11/28/1997,SCENE,Picture
11/28/1997,RANTS,Vituperates
11/28/1997,CRAVE,Desire
11/28/1997,SHINNY,Climb
11/27/1997,FAZE,Dismay
11/27/1997,REVERENT,Respectful
11/27/1997,MAGES,Wizards
11/27/1997,BAR,Prevent
11/27/1997,COLOR,Tint
11/27/1997,JAVA,Coffee
11/27/1997,RAKE,Womanizer
11/27/1997,TRADE,Business
11/27/1997,LUNES,Crescents
11/26/1997,GIB,Tomcat
11/26/1997,FUN,Jollity
11/25/1997,PLAYERS,Musicians
11/25/1997,DOODADS,Gadgets
11/24/1997,DUOS,Couples
11/24/1997,GOBS,Bushels
11/24/1997,SUBTLE,Nonobvious
11/23/1997,CITED,Footnoted
11/23/1997,EARL,Noble
11/23/1997,SELLS,Promotes
11/23/1997,KIND,Giving
11/23/1997,MOTES,Particles
11/23/1997,TAME,Unracy
11/23/1997,KART,Playmobile
11/23/1997,BLEB,Blister
11/23/1997,FURY,Fierceness
11/22/1997,ABIT,Rather
11/22/1997,SHUTEYE,Sleep
11/22/1997,END,Quietus
11/22/1997,TON,Ocean
11/22/1997,HUFFY,Offended
11/21/1997,CROSS,Hybrid
11/21/1997,MIST,Aerosol
11/21/1997,TELLS,Leaks
11/21/1997,OCTO,VIII
11/21/1997,LASH,Truss
11/21/1997,JUICES,Saliva
11/21/1997,SEAM,Vein
11/20/1997,MAKE,Construct
11/20/1997,AFFECT,Change
11/20/1997,DEAD,Pooped
11/20/1997,IFS,Speculations
11/20/1997,SETTLED,Alit
11/20/1997,SUITOR,Swain
11/19/1997,LOCALE,Venue
11/19/1997,SHANTIES,Hovels
11/19/1997,LEFTIES,Southpaws
11/19/1997,ALERTS,Signals
11/19/1997,TOTS,Kindergarteners
11/18/1997,SEXY,Arousing
11/17/1997,DEFILED,Polluted
11/17/1997,ROCK,Boulder
11/17/1997,OVERBEARING,Domineering
11/16/1997,SHEARS,Clips
11/16/1997,RIA,Cove
11/16/1997,HEAVEHO,Dismissal
11/16/1997,INN,Auberge
11/16/1997,CRUMB,Tidbit
11/16/1997,SHOPS,Businesses
11/16/1997,SURETY,Pledge
11/16/1997,SCORCH,Toast
11/16/1997,TEARS,Crying
11/16/1997,PRODS,Elbows
11/15/1997,USINGUP,Depleting
11/15/1997,HAYSEED,Hick
11/15/1997,COERCED,Involuntary
11/15/1997,EXALT,Praise
11/15/1997,PIXY,Fairy
11/14/1997,LEVER,Jimmy
11/14/1997,OSE,Monosaccharide
11/14/1997,SATYR,Letch
11/14/1997,EVENT,Milestone
11/14/1997,COLANDER,Strainer
11/14/1997,ENCASE,House
11/13/1997,RETREATS,Getaways
11/13/1997,GOOSEEGG,Zip
11/13/1997,MISERLY,Cheap
11/13/1997,BAZAAR,Marketplace
11/13/1997,DOGGED,Tenacious
11/12/1997,SMARTNESS,Savvy
11/12/1997,BEATEN,Whipped
11/11/1997,STONE,Jewel
11/11/1997,WAD,Clump
11/11/1997,PERDU,Hidden
11/10/1997,AMITY,Harmony
11/10/1997,ASKEW,Awry
11/9/1997,FIREUP,Arouse
11/9/1997,TADS,Boys
11/9/1997,DERAIL,Wreck
11/9/1997,SOMBER,Grave
11/9/1997,ACHIEVE,Excel
11/9/1997,HERDED,Drove
11/9/1997,RIGID,Set
11/9/1997,FAME,Recognition
11/9/1997,NESTS,Retreats
11/9/1997,SNAKEOIL,Hooey
11/8/1997,FEATS,Stunts
11/8/1997,TOR,Hilltop
11/8/1997,CONTROL,Reins
11/8/1997,ROD,Scepter
11/8/1997,HINTSAT,Implies
11/8/1997,REPROS,Copies
11/8/1997,SAKE,Account
11/7/1997,STINT,Task
11/7/1997,VILE,Objectionable
11/7/1997,EON,Age
11/7/1997,LAWSUIT,Case
11/7/1997,THUGS,Gorillas
11/6/1997,THROES,Spasms
11/6/1997,JAR,Crock
11/6/1997,PACT,Corcordat
11/6/1997,ASSURE,Underwrite
11/6/1997,HIGHERUP,Bigwig
11/5/1997,RARE,Superfine
11/5/1997,RED,Communist
11/5/1997,COP,Swipe
11/4/1997,BRAGGART,Exaggerator
11/3/1997,WALKINGSTICK,Cane
11/3/1997,SLEWS,Gobs
11/2/1997,ACTED,Played
11/2/1997,PALAVER,Powwow
11/2/1997,WHOLE,Undiminished
11/2/1997,HEARTENS,Cheers
11/2/1997,DYING,Eager
11/2/1997,MUSES,Ruminates
11/2/1997,RIVES,Splits
11/2/1997,HEADERS,Plunges
11/2/1997,ADJUDGE,Decree
11/2/1997,EYELETS,Grommets
11/2/1997,SOCIAL,Tea
11/2/1997,SMOTHERS,Overwhelms
11/2/1997,PASSON,Transfer
11/2/1997,RIGGED,Fixed
11/1/1997,PREENS,Prettifies
11/1/1997,FORMAL,Dance
11/1/1997,LUST,Craving
11/1/1997,ASSESSED,Weighed
11/1/1997,SETSIN,Arrives
11/1/1997,ACME,Cap
10/31/1997,PARVENU,Upstart
10/31/1997,TRAILER,Camper
10/31/1997,STUNS,Overwhelms
10/31/1997,AVOWED,Confessed
10/31/1997,AGONIZE,Struggle
10/31/1997,ATE,Picnicked
10/31/1997,DOZING,Out
10/31/1997,REMIT,Pardon
10/30/1997,IMMORTAL,Enduring
10/30/1997,ILLUSE,Mistreat
10/30/1997,TOPPLE,Overturn
10/30/1997,SACRED,Inviolate
10/30/1997,DRIES,Towels
10/30/1997,ASHAMED,Chagrined
10/30/1997,EER,Aye
10/29/1997,ANON,Later
10/29/1997,LET,Lease
10/29/1997,SNOUT,Schnoz
10/28/1997,GOBS,Lots
10/28/1997,ABUSE,Maltreatment
10/28/1997,EVIL,Satanicalness
10/28/1997,RACES,Regattas
10/28/1997,ARIOT,Unrestrained
10/28/1997,DOOM,Condemn
10/27/1997,YESMAN,Flunky
10/26/1997,DIVIDE,Split
10/26/1997,ASCRIBE,Impute
10/26/1997,LINE,Route
10/26/1997,KEEPING,Custody
10/26/1997,ASHEN,Cinereous
10/26/1997,TURNTAIL,Coward
10/26/1997,RAISER,Grower
10/26/1997,SHLEP,Drag
10/26/1997,LATHER,Snit
10/25/1997,ARTLOVERS,Museumgoers
10/25/1997,AMATIVE,Ardent
10/25/1997,PUP,Yipper
10/25/1997,CHISEL,Swindle
10/25/1997,OSSA,Bones
10/25/1997,ATTAIN,Hit
10/23/1997,MOCK,Lampoon
10/22/1997,REMOVED,Distant
10/22/1997,LOPES,Runs
10/21/1997,SCHNOOK,Dolt
10/21/1997,LIEGE,Vassal
10/21/1997,DECK,Clobber
10/21/1997,MELONS,Cantaloupes
10/21/1997,IRE,Miff
10/21/1997,SKY,Heaven
10/21/1997,BRAVE,Intrepid
10/21/1997,HOT,Steamy
10/20/1997,RATE,Price
10/20/1997,EBBED,Receded
10/20/1997,DOING,Performing
10/20/1997,PURE,Undiluted
10/19/1997,TARRED,Defiled
10/19/1997,TOLL,Exaction
10/19/1997,ACE,Superlative
10/19/1997,GETS,Appreciates
10/19/1997,DELETE,Redline
10/19/1997,SIDEWAYS,Crabwise
10/19/1997,ENDUP,Land
10/19/1997,SELLER,Clerk
10/19/1997,DECORUM,Politesse
10/19/1997,STEERS,Directs
10/19/1997,GASH,Cut
10/19/1997,FACE,Veneer
10/19/1997,ROARERS,Lions
10/19/1997,MOXIE,Daring
10/18/1997,QUIP,Crack
10/18/1997,FIRST,Unprecedented
10/18/1997,FIERCE,Passionate
10/18/1997,TRY,Go
10/18/1997,LID,Restraint
10/18/1997,LEADIN,Opening
10/18/1997,HEATED,Vehement
10/17/1997,LIGHTUP,Brighten
10/17/1997,ONWARD,Ahead
10/17/1997,BHANG,Hemp
10/16/1997,JUMPS,Starts
10/16/1997,AMEBA,Protozoan
10/15/1997,IMPS,Bedevilers
10/15/1997,ODD,Unexplained
10/15/1997,FACE,Mug
10/15/1997,POWER,Authority
10/15/1997,DECAY,Rot
10/14/1997,THROTTLE,Choke
10/14/1997,AVOWAL,Promise
10/14/1997,LINY,Streaked
10/14/1997,GLOOM,Despondency
10/14/1997,HOAGIE,Grinder
10/13/1997,BLESS,Hallow
10/13/1997,CREATE,Devise
10/12/1997,BESETS,Troubles
10/12/1997,DOGIT,Goldbrick
10/12/1997,KINKS,Quirks
10/12/1997,SATIRES,Sendups
10/12/1997,CAGES,Pens
10/11/1997,BORROW,Bum
10/11/1997,COWS,Scares
10/11/1997,HINT,Whisper
10/11/1997,SHREDS,Confetti
10/10/1997,FRACAS,Scrap
10/10/1997,PRODUCT,Output
10/10/1997,HIGHJINKS,Horseplay
10/10/1997,DEEP,Esoteric
10/10/1997,HEATER,Roscoe
10/10/1997,SORTIES,Forays
10/10/1997,HIRELING,Flunky
10/10/1997,BELOVED,Dear
10/10/1997,ANIMATE,Fire
10/10/1997,HEARTH,Home
10/9/1997,EVIL,Base
10/9/1997,TRAITOR,Rat
10/9/1997,YENS,Hankers
10/9/1997,YOWLS,Caterwauls
10/9/1997,FAIRS,Expositions
10/8/1997,WAN,Pasty
10/8/1997,CONCEDE,Yield
10/8/1997,CORNY,Hokey
10/8/1997,CULLS,Selects
10/7/1997,ALLOUT,Total
10/6/1997,GATEWAY,Entrance
10/6/1997,DEFEATED,Vanquished
10/6/1997,BEAT,Vanquished
10/5/1997,TUBE,TV
10/5/1997,OUTDO,Exceed
10/5/1997,FETED,Honored
10/5/1997,SALAAM,Obeisance
10/5/1997,ARBITER,Umpire
10/5/1997,TREND,Movement
10/5/1997,SLAMS,Impugns
10/5/1997,GEE,Golly
10/5/1997,STRAYCAT,Meower
10/5/1997,FLAN,Custard
10/5/1997,JEJUNE,Insipid
10/5/1997,DUE,Scheduled
10/4/1997,ICE,Cinch
10/4/1997,WEALTH,Fortune
10/4/1997,ATTESTED,Swore
10/4/1997,BAND,Join
10/4/1997,ERSATZ,Sham
10/3/1997,MURMUR,Undertone
10/3/1997,FENS,Marshlands
10/3/1997,NESTS,Coveys
10/2/1997,GENIAL,Agreeable
10/2/1997,OLIOS,Medleys
10/1/1997,EELY,Serpentlike
10/1/1997,BASINS,Tubs
10/1/1997,TOPS,Spinners
10/1/1997,STALEMATE,Draw
10/1/1997,ARRAYS,Groupings
10/1/1997,EXTEND,Lengthen
10/1/1997,AVIAN,Birdy
10/1/1997,MANIFESTO,Declaration
10/1/1997,GODLY,Pious
9/30/1997,ONEDGE,Jumpy
9/30/1997,GOES,Proceeds
9/29/1997,HIT,Strike
9/28/1997,BETWEENYOUANDME,UXS
9/28/1997,MAA,Bleat
9/28/1997,BESIDEONESELF,IX
9/28/1997,ZESTS,Tangs
9/28/1997,INBLACKANDWHITE,bXw
9/28/1997,ATILT,Jousting
9/28/1997,RULE,Regnum
9/28/1997,EQUIP,Accouter
9/28/1997,TAXED,Saddled
9/28/1997,DERRIERE,Backside
9/28/1997,FLATWARE,Utensils
9/28/1997,TALKS,Summits
9/28/1997,HIED,Sped
9/27/1997,HERDER,Gaucho
9/27/1997,ASCOTS,Neckwear
9/27/1997,BLOW,Gust
9/27/1997,VEIL,Hide
9/27/1997,RIVET,Enrapture
9/27/1997,PREDICT,Guess
9/27/1997,ILKS,Genres
9/27/1997,SHARE,Lot
9/26/1997,GASSY,Verbose
9/26/1997,UPSHOT,Gist
9/26/1997,BOGUS,Counterfeit
9/26/1997,NARCS,Busters
9/26/1997,SNOBS,Brahmins
9/26/1997,LEO,Roarer
9/26/1997,BAG,Nab
9/25/1997,TILLS,Plows
9/25/1997,ESCAPADE,Lark
9/24/1997,LIMP,Flaccid
9/24/1997,ARRESTS,Stanches
9/24/1997,DRIPS,Nerds
9/24/1997,AUTOS,Cars
9/24/1997,SCOPE,Purview
9/23/1997,ILL,Calamity
9/23/1997,SLOSHED,Stinko
9/22/1997,YIELD,Submit
9/22/1997,ANNOYS,Pesters
9/22/1997,AERIAL,Antenna
9/22/1997,HOPE,Aspiration
9/22/1997,TASTER,Sampler
9/21/1997,STAGS,Harts
9/21/1997,SPELLED,Relieved
9/21/1997,VIES,Competes
9/21/1997,UNSAFE,Precarious
9/21/1997,ROTTER,Cad
9/21/1997,ESPRIT,Morale
9/20/1997,BEMUSE,Perplex
9/20/1997,DUCATS,Tix
9/20/1997,SAME,Cloned
9/20/1997,SET,Compose
9/19/1997,BOLOS,Machetes
9/19/1997,GONE,Left
9/19/1997,ALIAS,Anonym
9/19/1997,LEGIONS,Multitudes
9/19/1997,GENRES,Categories
9/18/1997,ASTUTE,Perspicacious
9/18/1997,DEMO,Sample
9/18/1997,URCHINS,Scamps
9/18/1997,UNLESS,But
9/18/1997,DRAW,Tie
9/17/1997,BARMY,Frothy
9/17/1997,TONE,Sound
9/17/1997,SLAMS,Putdowns
9/17/1997,SAW,Cut
9/17/1997,SMUG,Overproud
9/16/1997,YELPER,Barker
9/15/1997,DRY,Saharalike
9/15/1997,ROWS,Paddles
9/15/1997,OGRES,Monsters
9/15/1997,GAINS,Procures
9/14/1997,SHOWUP,Appear
9/14/1997,WILED,Tricked
9/14/1997,MET,Tackled
9/14/1997,WORSEN,Decline
9/14/1997,GRIEFS,Bereavements
9/14/1997,HAD,Cozened
9/14/1997,TWISTED,Maniacal
9/14/1997,SUB,Torpedo
9/14/1997,SEERS,Chaldeans
9/14/1997,YENS,Itchings
9/13/1997,SCARF,Muffler
9/13/1997,WILT,Shrivel
9/13/1997,GRASPS,Savvies
9/13/1997,UNSTOP,Clear
9/13/1997,SNAFU,Bollix
9/12/1997,CLAPTRAP,Drivel
9/12/1997,ERS,Stutters
9/12/1997,ENLIST,Register
9/12/1997,PITS,Quarries
9/12/1997,PEERS,Jurors
9/12/1997,RESPITE,Timeout
9/12/1997,PARLANCE,Lingo
9/12/1997,UPSCALE,Swank
9/12/1997,TREMORS,Aftershocks
9/11/1997,END,Intention
9/11/1997,YANKEE,Pinstriper
9/11/1997,KEPT,Preserved
9/11/1997,DENY,Disallow
9/10/1997,CITES,Quotes
9/10/1997,ETHICAL,Aboveboard
9/10/1997,ENRICH,Improve
9/8/1997,LIES,Prevaricates
9/7/1997,LEAFAGE,Greenery
9/7/1997,CRASS,Unmannered
9/7/1997,HESITANCE,Tentativeness
9/7/1997,READ,Understand
9/7/1997,AMASSER,Hoarder
9/7/1997,ACME,Tip
9/7/1997,FARER,Traveler
9/7/1997,CONCH,Shell
