Date,Word,Clue,Primary Cluster,Manual class,,ends in question,number words,length of clue,no alphabet characters,is quote,contains underscore,contains asterisk,contains done,number of non-consecutive periods in clue,is ellipsis in clue,avg word length,number commas in clue,percentage words (other than first word) that are upper-case,number non a-z or 1-9 characters in clue,contains e.g.,contains etc.,in vocab,OnlyRoman,MentionsGeo
5/7/1996,SERT,Spanish artist,Other,,,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.071428571,FALSE,FALSE,TRUE,FALSE,TRUE
12/11/1999,CYR,"St.-___-l'Ecole, France",Other,,,FALSE,2,23,9,FALSE,TRUE,FALSE,FALSE,1,FALSE,11,1,0.5,0.391304348,FALSE,FALSE,FALSE,FALSE,TRUE
12/4/1995,SERT,Spanish painter Jose,Other,,,FALSE,3,20,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0.3333333333333333,0.1,FALSE,FALSE,TRUE,FALSE,TRUE
9/21/1995,SERT,Spanish painter Jose Maria,Other,,,FALSE,4,26,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.75,0,0.5,0.11538461538461539,FALSE,FALSE,TRUE,FALSE,TRUE
12/2/1999,ARNO,Italy's fertile Val d'___,Other,,,FALSE,4,25,8,FALSE,TRUE,FALSE,FALSE,0,FALSE,5.5,0,0.5,0.32,FALSE,FALSE,FALSE,FALSE,TRUE
11/4/1994,SERT,Spanish painter,Other,,,FALSE,2,15,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0,0,0.066666667,FALSE,FALSE,TRUE,FALSE,TRUE
2/27/2019,SERTS,Some Spanish murals,Other,,,FALSE,3,19,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.666666666666667,0,0.3333333333333333,0.10526315789473684,FALSE,FALSE,TRUE,FALSE,TRUE
7/1/2018,SERTS,Certain Spanish murals,Other,,,FALSE,3,22,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.666666666666667,0,0.6666666666666666,0.090909091,FALSE,FALSE,TRUE,FALSE,TRUE
9/27/1996,SERTS,Some Spanish paintings,Other,,,FALSE,3,22,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.666666666666667,0,0.3333333333333333,0.090909091,FALSE,FALSE,TRUE,FALSE,TRUE
5/19/2021,SES,French possessive,Other,,,FALSE,2,17,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0,0,0.058823529411764705,FALSE,FALSE,TRUE,FALSE,TRUE
11/16/2018,SES,"French plural of ""son""",Other,,,FALSE,4,22,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.75,0,0,0.22727272727272727,FALSE,FALSE,TRUE,FALSE,TRUE
11/15/1999,AMATO,Italian baritone Pasquale ___,Other,,,FALSE,4,29,6,FALSE,TRUE,FALSE,FALSE,0,FALSE,6.5,0,0.25,0.20689655172413793,FALSE,FALSE,FALSE,FALSE,TRUE
4/21/2010,SES,Paris possessive,Other,,,FALSE,2,16,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7.5,0,0.5,0.0625,FALSE,FALSE,TRUE,FALSE,TRUE
3/2/2007,SES,French pronoun,Other,,,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.071428571,FALSE,FALSE,TRUE,FALSE,TRUE
3/15/2000,SES,"His, in France",Other,,,FALSE,3,14,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4,1,0.3333333333333333,0.21428571428571427,FALSE,FALSE,TRUE,FALSE,TRUE
2/9/1999,SES,"His or her, in France",Other,,,FALSE,5,21,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.4,1,0.2,0.23809523809523808,FALSE,FALSE,TRUE,FALSE,TRUE
7/2/1995,SES,Its in French,Other,,,FALSE,3,13,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0.3333333333333333,0.15384615384615385,FALSE,FALSE,TRUE,FALSE,TRUE
3/22/1994,SETE,French resort town,Other,,,FALSE,3,18,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0,0.1111111111111111,FALSE,FALSE,FALSE,FALSE,TRUE
11/27/2016,SETH,"Green of ""The Italian Job""",Other,,,FALSE,5,26,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.4,0,0.8,0.23076923076923078,FALSE,FALSE,TRUE,FALSE,TRUE
5/7/2009,SETH,"Green of ""The Italian Job,"" 2003",Other,,,FALSE,6,32,12,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.5,1,0.6666666666666666,0.25,FALSE,FALSE,TRUE,FALSE,TRUE
9/14/2020,SETTE,"Italian for ""seven""",Other,,,FALSE,3,19,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.666666666666667,0,0,0.21052631578947367,FALSE,FALSE,FALSE,FALSE,TRUE
4/14/2005,SETTE,Number of hills of Rome,Other,,,FALSE,5,23,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.8,0,0.4,0.17391304347826086,FALSE,FALSE,FALSE,FALSE,TRUE
5/9/2001,SETTE,"Winning craps roll, in Rome",Other,,,FALSE,5,27,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.6,1,0.2,0.18518518518518517,FALSE,FALSE,FALSE,FALSE,TRUE
4/17/2011,SEUL,"Alone, in Paris",Other,,,FALSE,3,15,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.333333333333333,1,0.3333333333333333,0.2,FALSE,FALSE,FALSE,FALSE,TRUE
10/18/2009,SEVILLE,Site of Spain's Alamillo Bridge,Other,,,FALSE,5,31,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.4,0,0.8,0.16129032258064516,FALSE,FALSE,FALSE,FALSE,TRUE
8/22/2020,SIAM,Onetime neighbor of French Indochina,Other,,,FALSE,5,36,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.4,0,0.6,0.1111111111111111,FALSE,FALSE,TRUE,FALSE,TRUE
11/6/2007,SICILY,It's off the tip of Italy,Other,,,FALSE,6,25,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.3333333333333335,0,0.3333333333333333,0.24,FALSE,FALSE,FALSE,FALSE,TRUE
12/2/2019,SIDES,"French fries and coleslaw, often",Other,,,FALSE,5,32,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.6,1,0,0.15625,FALSE,FALSE,TRUE,FALSE,TRUE
10/16/2004,SIENA,Italian province,Other,,,FALSE,2,16,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7.5,0,0,0.0625,FALSE,FALSE,TRUE,FALSE,TRUE
4/13/1999,SIENA,Italian tourist center,Other,,,FALSE,3,22,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.666666666666667,0,0,0.090909091,FALSE,FALSE,TRUE,FALSE,TRUE
8/22/1999,ESTE,Italian duchess Beatrice d'___,Other,,,FALSE,4,30,7,FALSE,TRUE,FALSE,FALSE,0,FALSE,6.75,0,0.25,0.23333333333333334,FALSE,FALSE,FALSE,FALSE,TRUE
5/29/1998,SIENA,Italian city known for its Chianti,Other,,,FALSE,6,34,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.833333333333333,0,0.16666666666666666,0.14705882352941177,FALSE,FALSE,TRUE,FALSE,TRUE
10/6/2003,SIESTA,Nap in Oaxaca,Other,,,FALSE,3,13,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0.6666666666666666,0.15384615384615385,FALSE,FALSE,TRUE,FALSE,TRUE
11/11/2012,SIESTAS,Times out in Mexico?,Other,,,FALSE,4,20,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.25,0,0.25,0.2,FALSE,FALSE,TRUE,FALSE,TRUE
4/5/2020,SIETE,Evening hour in Spain,Other,,,FALSE,4,21,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.5,0,0.25,0.14285714285714285,FALSE,FALSE,FALSE,FALSE,TRUE
6/16/2013,SIEUR,French lord,Other,,,FALSE,2,11,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,TRUE
7/16/2016,SIG,Italian term of address: Abbr.,Other,,,FALSE,5,30,6,FALSE,FALSE,FALSE,FALSE,1,FALSE,5.2,0,0.2,0.2,FALSE,FALSE,TRUE,FALSE,TRUE
11/6/2002,SIGNORA,Italian Mrs.,Other,,,FALSE,2,12,2,FALSE,FALSE,FALSE,FALSE,1,FALSE,5.5,0,0.5,0.16666666666666666,FALSE,FALSE,FALSE,FALSE,TRUE
9/6/2015,SIGNORI,Italian gentlemen,Other,,,FALSE,2,17,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0,0,0.058823529411764705,FALSE,FALSE,FALSE,FALSE,TRUE
4/11/2008,SIGNORI,Titles for Italian 31-Down,Self-Referential,,,FALSE,4,26,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.75,0,0.25,0.15384615384615385,FALSE,FALSE,FALSE,FALSE,TRUE
8/20/2001,SILHOUETTE,Figure named for a French government official,Other,,,FALSE,7,45,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.571428571428571,0,0.14285714285714285,0.13333333333333333,FALSE,FALSE,TRUE,FALSE,TRUE
4/17/2014,SIMONE,French writer de Beauvoir,Other,,,FALSE,4,25,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0.25,0.12,FALSE,FALSE,FALSE,FALSE,TRUE
5/1/1994,SIMONE,Italian painter Martini,Other,,,FALSE,3,23,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0,0.3333333333333333,0.086956522,FALSE,FALSE,FALSE,FALSE,TRUE
2/1/1997,SIS,Spanish replies,Other,,,FALSE,2,15,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0,0,0.066666667,FALSE,FALSE,TRUE,FALSE,TRUE
7/8/1999,ILEDE,___ la Cite (Paris site),Other,,,FALSE,5,24,9,FALSE,TRUE,FALSE,FALSE,0,FALSE,4,0,0.4,0.375,FALSE,FALSE,FALSE,FALSE,TRUE
10/20/1996,SIS,Spanish ayes,Other,,,FALSE,2,12,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.083333333,FALSE,FALSE,TRUE,FALSE,TRUE
8/8/1996,SISAL,Fiber named for a town in Mexico,Other,,,FALSE,7,32,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.7142857142857144,0,0.2857142857142857,0.1875,FALSE,FALSE,TRUE,FALSE,TRUE
12/31/2018,SISI,Enthusiastic assent in Mexico,Other,,,FALSE,4,29,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0.25,0.10344827586206896,FALSE,FALSE,TRUE,FALSE,TRUE
4/9/2015,SISI,"""They say"" it in Spain, in an old Andrews Sisters hit",Other,,,FALSE,11,53,13,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.909090909090909,1,0.2727272727272727,0.24528301886792453,FALSE,FALSE,TRUE,FALSE,TRUE
2/16/2012,SISI,Approval in Rome,Other,,,FALSE,3,16,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.666666666666667,0,0.3333333333333333,0.125,FALSE,FALSE,TRUE,FALSE,TRUE
11/14/2012,SISI,Emphatic Spanish assent,Other,,,FALSE,3,23,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0,0.3333333333333333,0.086956522,FALSE,FALSE,TRUE,FALSE,TRUE
9/21/2002,SISI,"Hoped-for reply in ""Spanish Eyes""",Other,,,FALSE,5,33,7,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.8,0,0.4,0.21212121212121213,FALSE,FALSE,TRUE,FALSE,TRUE
4/7/2002,SISI,Spanish ayes,Other,,,FALSE,2,12,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.083333333,FALSE,FALSE,TRUE,FALSE,TRUE
11/13/2000,SISI,"Spanish ""ayes""",Other,,,FALSE,2,14,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.21428571428571427,FALSE,FALSE,TRUE,FALSE,TRUE
1/19/1999,SISI,Enthusiastic reply in Mexico,Other,,,FALSE,4,28,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.25,0,0.25,0.10714285714285714,FALSE,FALSE,TRUE,FALSE,TRUE
7/22/2018,SLAVE,Many a worker in ancient Rome,Other,,,FALSE,6,29,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,4,0,0.16666666666666666,0.1724137931034483,FALSE,FALSE,TRUE,FALSE,TRUE
5/28/1999,NEZ,"Cape Gris-___, France",Other,,,FALSE,3,21,7,FALSE,TRUE,FALSE,FALSE,0,FALSE,6.333333333333333,1,1,0.3333333333333333,FALSE,FALSE,FALSE,FALSE,TRUE
11/28/2015,SLOVENE,Neighbor of an Italian,Other,,,FALSE,4,22,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.75,0,0.25,0.13636363636363635,FALSE,FALSE,TRUE,FALSE,TRUE
11/8/2014,SMOG,Blanket produced in Mexico City,Other,,,FALSE,5,31,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.4,0,0.6,0.12903225806451613,FALSE,FALSE,TRUE,FALSE,TRUE
10/26/2014,SMOG,Mexico City sight,Other,,,FALSE,3,17,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0.6666666666666666,0.11764705882352941,FALSE,FALSE,TRUE,FALSE,TRUE
12/29/2019,SNOG,"French, say, to a Brit",Other,,,FALSE,5,22,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.6,2,0.2,0.2727272727272727,FALSE,FALSE,TRUE,FALSE,TRUE
12/18/2014,SNOG,"French, e.g., to Brits",Other,,,FALSE,4,22,7,FALSE,FALSE,FALSE,FALSE,2,FALSE,4.75,2,0.25,0.3181818181818182,TRUE,FALSE,TRUE,FALSE,TRUE
6/6/2016,SOAVE,"Dry, white Italian wine",Other,,,FALSE,4,23,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,1,0.5,0.17391304347826086,FALSE,FALSE,FALSE,FALSE,TRUE
3/18/2016,SOAVE,Italian wine,Other,,,FALSE,2,12,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.083333333,FALSE,FALSE,FALSE,FALSE,TRUE
5/5/1999,PECOS,New Mexico's ___ National Historical Park,Other,,,FALSE,6,41,9,FALSE,TRUE,FALSE,FALSE,0,FALSE,6,0,0.8333333333333334,0.21951219512195122,FALSE,FALSE,TRUE,FALSE,TRUE
2/26/2013,SOAVE,Dry Italian wine,Other,,,FALSE,3,16,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.666666666666667,0,0.6666666666666666,0.125,FALSE,FALSE,FALSE,FALSE,TRUE
7/1/1994,SOAVE,Italian white wine,Other,,,FALSE,3,18,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0,0.1111111111111111,FALSE,FALSE,FALSE,FALSE,TRUE
1/25/2015,SOEUR,French sister,Other,,,FALSE,2,13,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.076923077,FALSE,FALSE,FALSE,FALSE,TRUE
1/28/2010,SOFIA,Queen of Spain's Juan Carlos I,Other,,,FALSE,6,30,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.166666666666667,0,0.8333333333333334,0.2,FALSE,FALSE,TRUE,FALSE,TRUE
10/8/2015,SOHO,Neighbor of Manhattan's Little Italy,Other,,,FALSE,5,36,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.4,0,0.6,0.1388888888888889,FALSE,FALSE,TRUE,FALSE,TRUE
3/18/2012,SOHO,Area near Little Italy,Other,,,FALSE,4,22,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.75,0,0.75,0.13636363636363635,FALSE,FALSE,TRUE,FALSE,TRUE
4/18/1999,COSTA,Spain's ___ Brava,Other,,,FALSE,3,17,6,FALSE,TRUE,FALSE,FALSE,0,FALSE,5,0,0.6666666666666666,0.35294117647058826,FALSE,FALSE,TRUE,FALSE,TRUE
4/4/2013,SOIE,French silk,Other,,,FALSE,2,11,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,TRUE
3/11/2005,SOIE,Fine French fabric,Other,,,FALSE,3,18,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0.6666666666666666,0.1111111111111111,FALSE,FALSE,FALSE,FALSE,TRUE
3/16/2016,SOIR,"""Bon"" time in France",Other,,,FALSE,4,20,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.25,0,0.25,0.25,FALSE,FALSE,FALSE,FALSE,TRUE
6/4/2013,SOIR,Evening in Paris,Other,,,FALSE,3,16,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.666666666666667,0,0.3333333333333333,0.125,FALSE,FALSE,FALSE,FALSE,TRUE
3/20/1999,DETAT,Homme ___ (French V.I.P.),Other,,,FALSE,4,25,11,FALSE,TRUE,FALSE,FALSE,3,FALSE,5.5,0,0.75,0.44,FALSE,FALSE,FALSE,FALSE,TRUE
12/14/2004,SOIR,"Evening, in Paris",Other,,,FALSE,3,17,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,1,0.3333333333333333,0.17647058823529413,FALSE,FALSE,FALSE,FALSE,TRUE
7/6/2014,SOIRS,French evenings,Other,,,FALSE,2,15,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,7,0,0,0.066666667,FALSE,FALSE,FALSE,FALSE,TRUE
7/26/2010,SOIRS,Evenings in Paris,Other,,,FALSE,3,17,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0.3333333333333333,0.11764705882352941,FALSE,FALSE,FALSE,FALSE,TRUE
5/20/2009,SOL,Tijuana tanner,Other,,,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0.5,0.071428571,FALSE,FALSE,TRUE,FALSE,TRUE
11/8/2020,SOL,"Spanish ""sun""",Other,,,FALSE,2,13,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.23076923076923078,FALSE,FALSE,TRUE,FALSE,TRUE
9/26/1996,SOL,"Mexico City newspaper, with ""El""",Other,,,FALSE,5,32,7,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.6,1,0.6,0.21875,FALSE,FALSE,TRUE,FALSE,TRUE
8/7/1998,SOLEIL,French sun,Other,,,FALSE,2,10,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.5,0,0,0.1,FALSE,FALSE,TRUE,FALSE,TRUE
8/23/1997,SOLER,Classical Spanish composer Antonio,Other,,,FALSE,4,34,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,7.75,0,0.5,0.088235294,FALSE,FALSE,TRUE,FALSE,TRUE
12/9/2019,SOLO,Like Lindbergh's 1927 flight to Paris,Other,,,FALSE,6,37,10,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0.3333333333333333,0.16216216216216217,FALSE,FALSE,TRUE,FALSE,TRUE
7/26/1999,SOMBRERO,Tijuana topper,Other,,,FALSE,2,14,1,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0.5,0.071428571,FALSE,FALSE,TRUE,FALSE,TRUE
2/26/2019,SOMME,French river in fierce W.W. I fighting,Other,,,FALSE,7,38,8,FALSE,FALSE,FALSE,FALSE,2,FALSE,4.571428571428571,0,0.2857142857142857,0.21052631578947367,FALSE,FALSE,FALSE,FALSE,TRUE
8/13/2003,SOMME,French river in W.W. I news,Other,,,FALSE,6,27,7,FALSE,FALSE,FALSE,FALSE,2,FALSE,3.6666666666666665,0,0.3333333333333333,0.25925925925925924,FALSE,FALSE,FALSE,FALSE,TRUE
4/27/1999,SOMME,French river to the English Channel,Other,,,FALSE,6,35,5,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0.3333333333333333,0.14285714285714285,FALSE,FALSE,FALSE,FALSE,TRUE
6/25/2010,SONO,"""I am,"" in Italy",Other,,,FALSE,4,16,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.25,1,0.25,0.375,FALSE,FALSE,FALSE,FALSE,TRUE
7/30/2017,SOPHIA,"Loren of ""Marriage Italian-Style""",Other,,,FALSE,4,33,6,FALSE,FALSE,FALSE,FALSE,0,FALSE,7.5,0,0.75,0.18181818181818182,FALSE,FALSE,TRUE,FALSE,TRUE
6/16/2017,SOREL,"French philosopher who wrote ""Reflections on Violence""",Other,,,FALSE,7,54,8,FALSE,FALSE,FALSE,FALSE,0,FALSE,6.857142857142857,0,0.2857142857142857,0.14814814814814814,FALSE,FALSE,FALSE,FALSE,TRUE
11/25/1995,SOREL,French philosopher Georges,Other,,,FALSE,3,26,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,8,0,0.3333333333333333,0.076923077,FALSE,FALSE,FALSE,FALSE,TRUE
7/24/2000,TANGO,"""Last ___ in Paris""",Other,,,FALSE,4,19,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,4,0,0.25,0.42105263157894735,FALSE,FALSE,TRUE,FALSE,TRUE
2/7/1999,ENDIVE,French ___,Other,,,FALSE,2,10,4,FALSE,TRUE,FALSE,FALSE,0,FALSE,4.5,0,0,0.4,FALSE,FALSE,TRUE,FALSE,TRUE
12/10/1994,SOREL,French social philosopher Georges,Other,,,FALSE,4,33,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,7.5,0,0.25,0.090909091,FALSE,FALSE,FALSE,FALSE,TRUE
7/14/2019,SORER,Like a Tour de France rider on day 20 vis-a-vis day 10,Other,,,FALSE,12,54,17,FALSE,FALSE,FALSE,FALSE,0,FALSE,3.5833333333333335,0,0.16666666666666666,0.24074074074074073,FALSE,FALSE,FALSE,FALSE,TRUE
11/9/2016,SOU,Old French coin,Other,,,FALSE,3,15,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.333333333333333,0,0.6666666666666666,0.13333333333333333,FALSE,FALSE,TRUE,FALSE,TRUE
9/2/2015,SOU,Nearly worthless old French coin,Other,,,FALSE,5,32,4,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.6,0,0.2,0.125,FALSE,FALSE,TRUE,FALSE,TRUE
4/23/2008,SOU,Bygone French coin,Other,,,FALSE,3,18,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0.6666666666666666,0.1111111111111111,FALSE,FALSE,TRUE,FALSE,TRUE
5/28/1998,SOU,Former French coin,Other,,,FALSE,3,18,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0.6666666666666666,0.1111111111111111,FALSE,FALSE,TRUE,FALSE,TRUE
9/30/2007,SOUS,Old French coins,Other,,,FALSE,3,16,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.666666666666667,0,0.6666666666666666,0.125,FALSE,FALSE,TRUE,FALSE,TRUE
1/19/2020,SPAD,W.W. I French biplane,Other,,,FALSE,4,21,5,FALSE,FALSE,FALSE,FALSE,2,FALSE,4.5,0,0.75,0.23809523809523808,FALSE,FALSE,TRUE,FALSE,TRUE
7/1/2007,SPAD,W.W. I French fighter plane,Other,,,FALSE,5,27,6,FALSE,FALSE,FALSE,FALSE,2,FALSE,4.6,0,0.6,0.2222222222222222,FALSE,FALSE,TRUE,FALSE,TRUE
4/20/2000,SPAD,W.W. I French plane,Other,,,FALSE,4,19,5,FALSE,FALSE,FALSE,FALSE,2,FALSE,4,0,0.75,0.2631578947368421,FALSE,FALSE,TRUE,FALSE,TRUE
12/28/1998,ILES,France's ___ des Saintes,Other,,,FALSE,4,24,7,FALSE,TRUE,FALSE,FALSE,0,FALSE,5.25,0,0.5,0.2916666666666667,FALSE,FALSE,FALSE,FALSE,TRUE
1/16/1994,SPAS,French Lick and others,Other,,,FALSE,4,22,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.75,0,0.25,0.13636363636363635,FALSE,FALSE,TRUE,FALSE,TRUE
6/10/1994,SPQR,Initials in ancient Rome,Other,,,FALSE,4,24,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,5.25,0,0.25,0.125,FALSE,FALSE,FALSE,FALSE,TRUE
12/19/1998,NOE,French caricaturist Comte de ___,Other,,,FALSE,5,32,7,FALSE,TRUE,FALSE,FALSE,0,FALSE,5.6,0,0.2,0.21875,FALSE,FALSE,FALSE,FALSE,TRUE
11/17/2009,SPUMONI,Italian ice cream treat,Other,,,FALSE,4,23,3,FALSE,FALSE,FALSE,FALSE,0,FALSE,5,0,0,0.13043478260869565,FALSE,FALSE,FALSE,FALSE,TRUE
11/17/2020,SRA,"Mrs., in Mexico",Other,,,FALSE,3,15,4,FALSE,FALSE,FALSE,FALSE,1,FALSE,4.333333333333333,1,0.6666666666666666,0.26666666666666666,FALSE,FALSE,FALSE,FALSE,TRUE
12/9/1998,ETRE,"Peut-___ (maybe, in France)",Other,,,FALSE,4,27,10,FALSE,TRUE,FALSE,FALSE,0,FALSE,6,1,0.5,0.37037037037037035,FALSE,FALSE,FALSE,FALSE,TRUE
10/30/2018,SRA,Lady of Spain: Abbr.,Other,,,FALSE,4,20,5,FALSE,FALSE,FALSE,FALSE,1,FALSE,4.25,0,0.5,0.25,FALSE,FALSE,FALSE,FALSE,TRUE
9/23/2018,SRA,Tijuana title: Abbr.,Other,,,FALSE,3,20,4,FALSE,FALSE,FALSE,FALSE,1,FALSE,6,0,0.6666666666666666,0.2,FALSE,FALSE,FALSE,FALSE,TRUE
10/29/2009,SRA,Title not acquired by Miss Spain?: Abbr.,Other,,,FALSE,7,40,9,FALSE,FALSE,FALSE,FALSE,1,FALSE,4.857142857142857,0,0.5714285714285714,0.225,FALSE,FALSE,FALSE,FALSE,TRUE
11/14/1998,IBANEZ,Spanish novelist Blasco ___,Other,,,FALSE,4,27,6,FALSE,TRUE,FALSE,FALSE,0,FALSE,6,0,0.25,0.2222222222222222,FALSE,FALSE,FALSE,FALSE,TRUE
3/4/2007,SRA,Abbr. before a Spanish surname,Other,,,FALSE,5,30,5,FALSE,FALSE,FALSE,FALSE,1,FALSE,5.2,0,0.4,0.16666666666666666,FALSE,FALSE,FALSE,FALSE,TRUE
2/8/1999,SRA,"Mme., in Spain",Other,,,FALSE,3,14,4,FALSE,FALSE,FALSE,FALSE,1,FALSE,4,1,0.6666666666666666,0.2857142857142857,FALSE,FALSE,FALSE,FALSE,TRUE
6/8/2010,SRAS,Ladies of Spain: Abbr.,Other,,,FALSE,4,22,5,FALSE,FALSE,FALSE,FALSE,1,FALSE,4.75,0,0.5,0.22727272727272727,FALSE,FALSE,FALSE,FALSE,TRUE
12/16/2007,SRAS,Oaxaca women: Abbr.,Other,,,FALSE,3,19,4,FALSE,FALSE,FALSE,FALSE,1,FALSE,5.666666666666667,0,0.3333333333333333,0.21052631578947367,FALSE,FALSE,FALSE,FALSE,TRUE
6/30/2011,SRO,1966 gold album by Herb Alpert & the Tijuana Brass,Other,,,FALSE,10,50,14,FALSE,FALSE,FALSE,FALSE,0,FALSE,4.1,0,0.4,0.2,FALSE,FALSE,FALSE,FALSE,TRUE
8/4/2012,SRTA,"Miss Spain, say: Abbr.",Other,,,FALSE,4,22,6,FALSE,FALSE,FALSE,FALSE,1,FALSE,4.75,1,0.75,0.2727272727272727,FALSE,FALSE,FALSE,FALSE,TRUE
7/4/2012,SRTA,"Mlle., in Mexico",Other,,,FALSE,3,16,4,FALSE,FALSE,FALSE,FALSE,1,FALSE,4.666666666666667,1,0.6666666666666666,0.25,FALSE,FALSE,FALSE,FALSE,TRUE
9/6/2007,SRTA,Abbr. on an envelope to Mexico,Other,,,FALSE,6,30,6,FALSE,FALSE,FALSE,FALSE,1,FALSE,4.166666666666667,0,0.3333333333333333,0.2,FALSE,FALSE,FALSE,FALSE,TRUE
