Date,Word,Clue,Primary Cluster,Cluster,ends in question,number words,length of clue,no alphabet characters,is quote,contains underscore,contains asterisk,contains done,number of non-consecutive periods in clue,is ellipsis in clue,avg word length,number commas in clue,percentage words (other than first word) that are upper-case,number non a-z or 1-9 characters in clue,contains e.g.,contains etc.,in vocab,OnlyRoman,MentionsGeo,is analogy,quoted clues
3/29/1997,NERTS,"""The hell with it!""",Other,,FALSE,4,19,6,TRUE,FALSE,FALSE,FALSE,0,FALSE,4,0,0,0.3157894736842105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7/10/2008,MYEYE,"""The hell you say!""",Other,,FALSE,4,19,6,TRUE,FALSE,FALSE,FALSE,0,FALSE,4,0,0,0.3157894736842105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11/9/2013,DENALI,"""The High One""",Other,,FALSE,3,14,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,4,0,0.6666666666666666,0.2857142857142857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2/19/2013,ISAT,"""The hour ___ hand""",Other,,FALSE,4,19,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,4,0,0,0.42105263157894735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5/4/2021,NOTRE,"""The Hunchback of ___ Dame""",Other,,FALSE,5,27,9,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.6,0,0.4,0.3333333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12/26/1997,EVERT,"""The Ice Maiden""",Other,,FALSE,3,16,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,4.666666666666667,0,0.6666666666666666,0.25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
8/9/2010,COMETH,"""The Iceman ___""",Other,,FALSE,3,16,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.666666666666667,0,0.3333333333333333,0.4375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
9/8/1994,HULK,"""The Incredible ___""",Other,,FALSE,3,20,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,0,0.3333333333333333,0.35,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1/10/2010,LEES,"""The jeans that built America""",Other,,FALSE,5,30,6,TRUE,FALSE,FALSE,FALSE,0,FALSE,5.2,0,0.2,0.2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
9/26/2000,ISUP,"""The jig ___!""",Other,,FALSE,3,14,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,4,0,0,0.5714285714285714,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/14/2015,IMONTOYOU,"""The jig is up!""",Other,,FALSE,4,16,6,TRUE,FALSE,FALSE,FALSE,0,FALSE,3.25,0,0,0.375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2/23/2020,ONYOU,"""The joke's ___!""",Other,,FALSE,3,17,9,TRUE,TRUE,FALSE,FALSE,0,FALSE,5,0,0,0.5294117647058824,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1/9/1997,ONME,"""The joke's ___!""",Other,,FALSE,3,17,9,TRUE,TRUE,FALSE,FALSE,0,FALSE,5,0,0,0.5294117647058824,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5/4/2000,ONME,"""The joke's ___""",Other,,FALSE,3,16,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.666666666666667,0,0,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1/3/2017,HAHA,"""The joke's on you""",Other,,FALSE,4,19,6,TRUE,FALSE,FALSE,FALSE,0,FALSE,4,0,0,0.3157894736842105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2/18/2018,ANDI,"""The King ___""",Other,,FALSE,3,14,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,4,0,0.3333333333333333,0.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
8/31/2017,PELE,"""The King of Football""",Other,,FALSE,4,22,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,4.75,0,0.5,0.22727272727272727,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7/12/2020,IGLESIAS,"""The King of Latin Pop""",Other,,FALSE,5,23,6,TRUE,FALSE,FALSE,FALSE,0,FALSE,3.8,0,0.6,0.2608695652173913,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10/8/1997,ELVIS,"""The King""",Other,,FALSE,2,10,3,TRUE,FALSE,FALSE,FALSE,0,FALSE,4.5,0,0.5,0.3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
11/28/1993,LONG,"""The Kingfish""",Other,,FALSE,2,14,3,TRUE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0.5,0.21428571428571427,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5/3/2011,SPEECH,"""The King's ___""",Other,,FALSE,3,16,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.666666666666667,0,0.3333333333333333,0.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7/19/2016,MONO,"""The kissing disease""",Other,,FALSE,3,21,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,6.333333333333333,0,0,0.19047619047619047,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7/31/2002,DOTH,"""The lady ___ protest ...""",Other,,FALSE,5,26,12,TRUE,TRUE,FALSE,FALSE,0,TRUE,4.4,0,0,0.46153846153846156,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12/15/2015,DOTH,"""The lady ___ protest too much""",Other,,FALSE,6,31,10,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.333333333333333,0,0,0.3225806451612903,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7/31/2012,INRED,"""The Lady ___""",Other,,FALSE,3,14,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,4,0,0.3333333333333333,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10/17/1995,TIGER,"""The Lady or the ___?""",Other,,FALSE,5,22,10,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.6,0,0.2,0.45454545454545453,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3/30/2003,ISLE,"""The Lake ___ of Innisfree""",Other,,FALSE,5,27,9,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.6,0,0.4,0.3333333333333333,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5/2/2019,JEDI,"""The Last ___""",Other,,FALSE,3,14,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,4,0,0.3333333333333333,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1/8/2007,ISAW,"""The Last Time ___ Paris""",Other,,FALSE,5,25,9,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.2,0,0.6,0.36,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
4/2/2011,ZELDA,"""The Legend of ___""",Other,,FALSE,4,19,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,4,0,0.25,0.42105263157894735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7/19/1998,AHA,"""The light dawns!""",Other,,FALSE,3,18,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0,0.2777777777777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
12/14/2008,AHA,"""The light has dawned!""",Other,,FALSE,4,23,6,TRUE,FALSE,FALSE,FALSE,0,FALSE,5,0,0,0.2608695652173913,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
10/29/2017,HAKUNAMATATA,"""The Lion King""",Other,,FALSE,3,15,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,4.333333333333333,0,0.6666666666666666,0.26666666666666666,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/27/1994,ALI,"""The Lion of God""",Other,,FALSE,4,17,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,3.5,0,0.5,0.29411764705882354,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1/12/2019,ETCETERA,"""The list goes on""",Other,,FALSE,4,18,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,3.75,0,0,0.2777777777777778,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12/8/1993,ARIEL,"""The Little Mermaid""",Other,,FALSE,3,20,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,6,0,0.6666666666666666,0.2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2/10/2015,HEN,"""The Little Red ___""",Other,,FALSE,4,20,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.25,0,0.5,0.4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
8/7/2009,MAYTAGREPAIRMAN,"""The loneliest guy in town""",Other,,FALSE,5,27,6,TRUE,FALSE,FALSE,FALSE,0,FALSE,4.6,0,0,0.2222222222222222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11/8/2004,ONE,"""The loneliest number""",Other,,FALSE,3,22,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,6.666666666666667,0,0,0.18181818181818182,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
10/6/2009,ISMY,"""The Lord ___ shepherd ...""",Other,,FALSE,5,27,12,TRUE,TRUE,FALSE,FALSE,0,TRUE,4.6,0,0.2,0.4444444444444444,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4/28/2021,ALI,"""The Louisville Lip""",Other,,FALSE,3,20,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,6,0,0.6666666666666666,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1/20/2012,DESI,"""The Lucy-___ Comedy Hour""",Other,,FALSE,4,26,9,TRUE,TRUE,FALSE,FALSE,0,FALSE,5.75,0,0.75,0.34615384615384615,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1/17/2019,PLEASE,"""The magic word""",Other,,FALSE,3,16,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,4.666666666666667,0,0,0.25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
12/4/2012,WASNT,"""The Man Who ___ There""",Other,,FALSE,5,23,9,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.8,0,0.6,0.391304348,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
8/24/1994,LOVES,"""The Many ___ of Dobie Gillis""",Other,,FALSE,6,30,10,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.166666666666667,0,0.5,0.3333333333333333,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
6/8/2017,DOBIE,"""The Many Loves of ___ Gillis""",Other,,FALSE,6,30,10,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.166666666666667,0,0.5,0.3333333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/3/2020,MRS,"""The Marvelous ___ Maisel""",Other,,FALSE,4,26,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,5.75,0,0.5,0.3076923076923077,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
6/12/2010,YOUKNOW,"""The more I think about it ...""",Other,,FALSE,7,31,11,TRUE,FALSE,FALSE,FALSE,0,TRUE,3.5714285714285716,0,0.14285714285714285,0.3548387096774194,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11/3/2013,MERRIER,"""The more the ___""",Other,,FALSE,4,18,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.75,0,0,0.4444444444444444,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/14/1996,AFTER,"""The Morning ___""",Other,,FALSE,3,17,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,5,0,0.3333333333333333,0.4117647058823529,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
9/7/2008,ILSA,"""The most beautiful woman ever to visit Casablanca""",Other,,FALSE,8,51,9,TRUE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0.125,0.17647058823529413,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/29/1996,EVE,"""The mother of all living""",Other,,FALSE,5,26,6,TRUE,FALSE,FALSE,FALSE,0,FALSE,4.4,0,0,0.23076923076923078,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1/22/2020,INEVER,"""The nerve!""",Other,,FALSE,2,12,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.3333333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5/6/2011,SOMEPEOPLE,"""The nerve!""",Other,,FALSE,2,12,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.3333333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1/15/1994,AMPERE,"""The Newton of Electricity""",Other,,FALSE,4,27,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,6,0,0.5,0.18518518518518517,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
9/18/1994,IGUANA,"""The Night of the ___""",Other,,FALSE,5,22,9,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.6,0,0.2,0.4090909090909091,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
10/30/1995,OAKEN,"""The Old ___ Bucket""",Other,,FALSE,4,20,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.25,0,0.5,0.4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7/9/1998,YARN,"""The one that got away""",Other,,FALSE,5,23,6,TRUE,FALSE,FALSE,FALSE,0,FALSE,3.8,0,0,0.2608695652173913,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4/22/2008,PORK,"""The other white meat""",Other,,FALSE,4,22,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,4.75,0,0,0.22727272727272727,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
11/14/2018,IMHERE,"""The party can finally start!""",Other,,FALSE,5,30,7,TRUE,FALSE,FALSE,FALSE,0,FALSE,5.2,0,0,0.23333333333333334,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/9/2021,OPERA,"""The Phantom of the ___""",Other,,FALSE,5,24,9,TRUE,TRUE,FALSE,FALSE,0,FALSE,4,0,0.2,0.375,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2/7/2010,QUARTERBACK,"""The pizza is $9.75 ... he hands the $10 off to the boy and waits for the ___""",Other,,FALSE,18,78,33,TRUE,TRUE,FALSE,FALSE,1,TRUE,3.388888888888889,0,0,0.358974359,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4/14/2013,ISALL,"""The pleasure ___ mine""",Other,,FALSE,4,23,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,5,0,0,0.34782608695652173,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/6/2017,OHO,"""The plot thickens!""",Other,,FALSE,3,20,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3/25/2015,AHA,"""The plot thickens!""",Other,,FALSE,3,20,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
6/19/2004,AND,"""The point being ...?""",Other,,FALSE,4,22,9,TRUE,FALSE,FALSE,FALSE,0,TRUE,4.75,0,0,0.4090909090909091,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7/29/2010,ILOSE,"""The pot's all yours""",Other,,FALSE,4,21,6,TRUE,FALSE,FALSE,FALSE,0,FALSE,4.5,0,0,0.2857142857142857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12/21/2002,ISON,"""The pressure ___""",Other,,FALSE,3,18,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0,0.3888888888888889,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11/12/1998,ZENDA,"""The Prisoner of ___""",Other,,FALSE,4,21,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.5,0,0.25,0.38095238095238093,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6/28/1996,ZENDA,"""The Prisoner of___""",Other,,FALSE,3,20,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,0,0.3333333333333333,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5/5/2006,ITSON,"""The program's starting""",Other,,FALSE,3,24,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,7.333333333333333,0,0,0.20833333333333334,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1/17/2005,ISIN,"""The proof ___ the pudding""",Other,,FALSE,5,27,9,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.6,0,0,0.3333333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5/3/2015,ISON,"""The race ___!""",Other,,FALSE,3,15,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.333333333333333,0,0,0.5333333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7/31/1996,ISON,"""The race___!""",Other,,FALSE,2,14,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,6.5,0,0,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4/12/2016,STP,"""The Racer's Edge""",Other,,FALSE,3,18,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0.6666666666666666,0.2777777777777778,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3/29/2010,STP,"""The racer's edge""",Other,,FALSE,3,18,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0,0.2777777777777778,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4/17/1996,ERIC,"""The Red""",Other,,FALSE,2,9,3,TRUE,FALSE,FALSE,FALSE,0,FALSE,4,0,0.5,0.3333333333333333,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1/10/2012,AREIN,"""The results ___!""",Other,,FALSE,3,18,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0,0.4444444444444444,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6/5/2005,AREIN,"""The results ___""",Other,,FALSE,3,17,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,5,0,0,0.4117647058823529,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2/9/2007,OFMAN,"""The Rights ___""",Other,,FALSE,3,16,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.666666666666667,0,0.3333333333333333,0.4375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1/25/2009,TIBET,"""The roof of the world""",Other,,FALSE,5,23,6,TRUE,FALSE,FALSE,FALSE,0,FALSE,3.8,0,0,0.2608695652173913,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
10/3/2004,ODIN,"""The ruler of the universe""",Other,,FALSE,5,27,6,TRUE,FALSE,FALSE,FALSE,0,FALSE,4.6,0,0,0.2222222222222222,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
6/30/1999,DALI,"""The Secret Life of Salvador ___""",Other,,FALSE,6,33,10,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.666666666666667,0,0.5,0.30303030303030304,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7/9/2008,MITTY,"""The Secret Life of Walter ___""",Other,,FALSE,6,31,10,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.333333333333333,0,0.5,0.3225806451612903,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
11/8/1994,DTS,"""The shakes""",Other,,FALSE,2,12,3,TRUE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1/1/2008,ISON,"""The shoe ___ the other foot""",Other,,FALSE,6,29,10,TRUE,TRUE,FALSE,FALSE,0,FALSE,4,0,0,0.3448275862068966,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
9/9/2005,AND,"""The significance being ?à?""",Other,,FALSE,4,28,8,TRUE,FALSE,FALSE,FALSE,0,FALSE,6.25,0,0,0.2857142857142857,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5/18/2007,ITSAMESS,"""The situation looks bad""",Other,,FALSE,4,25,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7/13/2004,SENSE,"""The Sixth ___""",Other,,FALSE,3,15,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.333333333333333,0,0.3333333333333333,0.4666666666666667,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7/16/2013,VARIETY,"""The spice of life""",Other,,FALSE,4,19,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,4,0,0,0.2631578947368421,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1/22/2007,ISSET,"""The stage ___""",Other,,FALSE,3,15,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.333333333333333,0,0,0.4666666666666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12/16/2015,FATE,"""The stars""",Other,,FALSE,2,11,3,TRUE,FALSE,FALSE,FALSE,0,FALSE,5,0,0,0.2727272727272727,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
12/22/1996,WERE,"""The stockings ___ hung...""",Other,,FALSE,4,27,11,TRUE,TRUE,FALSE,FALSE,0,TRUE,6,0,0,0.4074074074074074,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7/17/2001,ADELE,"""The Story of ___ H""",Other,,FALSE,5,20,9,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.2,0,0.4,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7/8/1996,ADELE,"""The Story of___H""",Other,,FALSE,3,18,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0.3333333333333333,0.3888888888888889,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4/18/2021,ISLAM,"""The straight path""",Other,,FALSE,3,19,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,5.666666666666667,0,0,0.21052631578947367,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2/28/2000,ALSO,"""The Sun ___ Rises""",Other,,FALSE,4,19,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,4,0,0.5,0.42105263157894735,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
12/30/2010,ORMAN,"""The Suze ___ Show""",Other,,FALSE,4,19,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,4,0,0.5,0.42105263157894735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4/13/2009,CHI,"""The Sweetheart of Sigma ___""",Other,,FALSE,5,29,9,TRUE,TRUE,FALSE,FALSE,0,FALSE,5,0,0.4,0.3103448275862069,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2/10/2011,PELHAM,"""The Taking of ___ One Two Three""",Other,,FALSE,7,33,11,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.857142857142857,0,0.5714285714285714,0.3333333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12/6/2010,SHREW,"""The Taming of the ___""",Other,,FALSE,5,23,9,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.8,0,0.2,0.391304348,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5/27/2013,OFA,"""The Tears ___ Clown""",Other,,FALSE,4,21,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.5,0,0.5,0.38095238095238093,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4/10/2021,SEE,"""The thing about that is ...""",Other,,FALSE,6,29,10,TRUE,FALSE,FALSE,FALSE,0,TRUE,4,0,0,0.3448275862068966,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
10/18/2014,SEE,"""The thing is ...""",Other,,FALSE,4,18,8,TRUE,FALSE,FALSE,FALSE,0,TRUE,3.75,0,0,0.4444444444444444,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2/10/2013,SHEESH,"""The things I put up with!""",Other,,FALSE,6,27,8,TRUE,FALSE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0.16666666666666666,0.2962962962962963,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3/25/1997,EVE,"""The Three Faces of ___""",Other,,FALSE,5,24,9,TRUE,TRUE,FALSE,FALSE,0,FALSE,4,0,0.4,0.375,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4/30/2021,NIGH,"""The time is ___""",Other,,FALSE,4,17,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.5,0,0,0.47058823529411764,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7/29/2013,ZONE,"""The Twilight ___""",Other,,FALSE,3,18,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0.3333333333333333,0.3888888888888889,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7/26/1994,GODS,"""The Twilight of the ___""",Other,,FALSE,5,25,9,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.2,0,0.2,0.36,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4/14/2008,VERONA,"""The Two Gentlemen of ___""",Other,,FALSE,5,26,9,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.4,0,0.4,0.34615384615384615,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
12/8/1993,TORME,"""The Velvet Fog""",Other,,FALSE,3,16,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,4.666666666666667,0,0.6666666666666666,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1/3/2021,IDEA,"""The very ___!""",Other,,FALSE,3,15,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.333333333333333,0,0,0.5333333333333333,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
9/25/2019,INEVER,"""The very thought!""",Other,,FALSE,3,19,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,5.666666666666667,0,0,0.2631578947368421,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1/18/2003,ATLAST,"""The wait is over!""",Other,,FALSE,4,19,6,TRUE,FALSE,FALSE,FALSE,0,FALSE,4,0,0,0.3157894736842105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/26/2017,MALAWI,"""The Warm Heart of Africa""",Other,,FALSE,5,26,6,TRUE,FALSE,FALSE,FALSE,0,FALSE,4.4,0,0.6,0.23076923076923078,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
