Date,Word,Clue,Primary Cluster,Cluster,ends in question,number words,length of clue,no alphabet characters,is quote,contains underscore,contains asterisk,contains done,number of non-consecutive periods in clue,is ellipsis in clue,avg word length,number commas in clue,percentage words (other than first word) that are upper-case,number non a-z or 1-9 characters in clue,contains e.g.,contains etc.,quoted clues,contains dir.,"contains ,maybe"
2/2/2000,PEER,"Source of pressure, maybe",Other,,False,4,25,4,False,False,False,False,0,False,5.5,1,0.0,0.04,False,False,False,False,True
1/29/2000,BRAISE,"Cook a tough cut, maybe",Other,,False,5,23,5,False,False,False,False,0,False,3.8,1,0.0,0.043478260869565216,False,False,False,False,True
1/29/2000,ABBEY,"Gothic novel setting, maybe",Other,,False,4,27,4,False,False,False,False,0,False,6.0,1,0.25,0.037037037037037035,False,False,False,False,True
1/28/2000,BEARER,"Check payee, maybe",Other,,False,3,18,3,False,False,False,False,0,False,5.333333333333333,1,0.3333333333333333,0.05555555555555555,False,False,False,False,True
1/27/2000,ISLE,"Coconut palm site, maybe",Other,,False,4,24,4,False,False,False,False,0,False,5.25,1,0.25,0.041666666666666664,False,False,False,False,True
1/26/2000,NOSE,"Margin of victory, maybe",Other,,False,4,24,4,False,False,False,False,0,False,5.25,1,0.0,0.041666666666666664,False,False,False,False,True
1/23/2000,FLIRT,"Play kneesies, maybe",Other,,False,3,20,3,False,False,False,False,0,False,6.0,1,0.3333333333333333,0.05,False,False,False,False,True
1/23/2000,SIDE,"Fries, maybe",Other,,False,2,12,2,False,False,False,False,0,False,5.5,1,0.0,0.08333333333333333,False,False,False,False,True
1/16/2000,RBI,"Suicide squeeze result, maybe",Other,,False,4,29,4,False,False,False,False,0,False,6.5,1,0.25,0.034482758620689655,False,False,False,False,True
1/16/2000,SECRETS,"Fraternity handshakes, maybe",Other,,False,3,28,3,False,False,False,False,0,False,8.666666666666666,1,0.3333333333333333,0.03571428571428571,False,False,False,False,True
1/15/2000,PREENS,"Prepares for a prom, maybe",Other,,False,5,26,5,False,False,False,False,0,False,4.4,1,0.0,0.038461538461538464,False,False,False,False,True
1/15/2000,EXECUTE,"Hang, maybe",Other,,False,2,11,2,False,False,False,False,0,False,5.0,1,0.5,0.09090909090909091,False,False,False,False,True
1/12/2000,CHIMP,"Sign language communicator, maybe",Other,,False,4,33,4,False,False,False,False,0,False,7.5,1,0.25,0.030303030303030304,False,False,False,False,True
1/12/2000,COMEIN,"Response to a knock, maybe",Other,,False,5,26,5,False,False,False,False,0,False,4.4,1,0.0,0.038461538461538464,False,False,False,False,True
1/9/2000,SASS,"Reason for detention, maybe",Other,,False,4,27,4,False,False,False,False,0,False,6.0,1,0.25,0.037037037037037035,False,False,False,False,True
1/8/2000,ZONED,"Like a lot, maybe",Other,,False,4,17,4,False,False,False,False,0,False,3.5,1,0.0,0.058823529411764705,False,False,False,False,True
1/8/2000,MARINADE,"Oil and vinegar, maybe",Other,,False,4,22,4,False,False,False,False,0,False,4.75,1,0.0,0.045454545454545456,False,False,False,False,True
1/5/2000,OVAL,"Lionel track layout, maybe",Other,,False,4,26,4,False,False,False,False,0,False,5.75,1,0.25,0.038461538461538464,False,False,False,False,True
12/31/1999,TATTOO,"Dragon, maybe",Other,,False,2,13,2,False,False,False,False,0,False,6.0,1,0.5,0.07692307692307693,False,False,False,False,True
12/31/1999,AJAR,"Like a 1-Across, maybe",Other,,False,4,22,6,False,False,False,False,0,False,4.75,1,0.0,0.09090909090909091,False,False,False,False,True
12/26/1999,SNACKED,"Took some chips, maybe",Other,,False,4,22,4,False,False,False,False,0,False,4.75,1,0.0,0.045454545454545456,False,False,False,False,True
12/21/1999,ARIA,"Soprano's song, maybe",Other,,False,3,21,4,False,False,False,False,0,False,6.333333333333333,1,0.3333333333333333,0.09523809523809523,False,False,False,False,True
12/18/1999,TINIER,"Harder to make out, maybe",Other,,False,5,25,5,False,False,False,False,0,False,4.2,1,0.0,0.04,False,False,False,False,True
12/17/1999,ANT,"Six-foot worker, maybe",Other,,False,3,22,4,False,False,False,False,0,False,6.666666666666667,1,0.0,0.09090909090909091,False,False,False,False,True
12/17/1999,HOLEY,"Like old socks, maybe",Other,,False,4,21,4,False,False,False,False,0,False,4.5,1,0.0,0.047619047619047616,False,False,False,False,True
12/15/1999,DOSE,"Two tablets, maybe",Other,,False,3,18,3,False,False,False,False,0,False,5.333333333333333,1,0.0,0.05555555555555555,False,False,False,False,True
12/15/1999,PINE,"Log cabin material, maybe",Other,,False,4,25,4,False,False,False,False,0,False,5.5,1,0.25,0.04,False,False,False,False,True
12/12/1999,NINE,"Opening time, maybe",Other,,False,3,19,3,False,False,False,False,0,False,5.666666666666667,1,0.0,0.05263157894736842,False,False,False,False,True
12/12/1999,UNOILED,"Squeaky, maybe",Other,,False,2,14,2,False,False,False,False,0,False,6.5,1,0.5,0.07142857142857142,False,False,False,False,True
12/1/1999,EARLY,"Like an eager guest, maybe",Other,,False,5,26,5,False,False,False,False,0,False,4.4,1,0.0,0.038461538461538464,False,False,False,False,True
11/28/1999,PILOT,"Ace, maybe",Other,,False,2,10,2,False,False,False,False,0,False,4.5,1,0.5,0.1,False,False,False,False,True
11/27/1999,RAMP,"Part of a loading zone, maybe",Other,,False,6,29,6,False,False,False,False,0,False,4.0,1,0.0,0.034482758620689655,False,False,False,False,True
11/27/1999,ADAPT,"Fight extinction, maybe",Other,,False,3,23,3,False,False,False,False,0,False,7.0,1,0.3333333333333333,0.043478260869565216,False,False,False,False,True
11/26/1999,NAMER,"Cooperative witness, maybe",Other,,False,3,26,3,False,False,False,False,0,False,8.0,1,0.3333333333333333,0.038461538461538464,False,False,False,False,True
11/26/1999,ORGAN,"Mass number provider, maybe",Other,,False,4,27,4,False,False,False,False,0,False,6.0,1,0.25,0.037037037037037035,False,False,False,False,True
11/21/1999,FINN,"Laplander, maybe",Other,,False,2,16,2,False,False,False,False,0,False,7.5,1,0.5,0.0625,False,False,False,False,True
11/18/1999,ROB,"Clear the register, maybe",Other,,False,4,25,4,False,False,False,False,0,False,5.5,1,0.0,0.04,False,False,False,False,True
11/14/1999,OKAYS,"Initials, maybe",Other,,False,2,15,2,False,False,False,False,0,False,7.0,1,0.0,0.06666666666666667,False,False,False,False,True
11/13/1999,NINE,"Opening time, maybe",Other,,False,3,19,3,False,False,False,False,0,False,5.666666666666667,1,0.0,0.05263157894736842,False,False,False,False,True
11/10/1999,KNEELING,"Like one popping the question, maybe",Other,,False,6,36,6,False,False,False,False,0,False,5.166666666666667,1,0.0,0.027777777777777776,False,False,False,False,True
11/8/1999,ONEPM,"When lunch ends, maybe",Other,,False,4,22,4,False,False,False,False,0,False,4.75,1,0.0,0.045454545454545456,False,False,False,False,True
11/7/1999,OWS,"Injection reactions, maybe",Other,,False,3,26,3,False,False,False,False,0,False,8.0,1,0.0,0.038461538461538464,False,False,False,False,True
11/5/1999,SCULPT,"Make a bust, maybe",Other,,False,4,18,4,False,False,False,False,0,False,3.75,1,0.0,0.05555555555555555,False,False,False,False,True
11/4/1999,ALE,"A pint, maybe",Other,,False,3,13,3,False,False,False,False,0,False,3.6666666666666665,1,0.0,0.07692307692307693,False,False,False,False,True
11/2/1999,GENE,"Blue eyes producer, maybe",Other,,False,4,25,4,False,False,False,False,0,False,5.5,1,0.25,0.04,False,False,False,False,True
11/1/1999,SCOT,"Person whose name starts with Mac-, maybe",Other,,False,7,41,8,False,False,False,False,0,False,5.0,1,0.2857142857142857,0.04878048780487805,False,False,False,False,True
10/29/1999,INMATE,"One with a flight plan, maybe",Other,,False,6,29,6,False,False,False,False,0,False,4.0,1,0.0,0.034482758620689655,False,False,False,False,True
10/26/1999,OCTET,"String ensemble, maybe",Other,,False,3,22,3,False,False,False,False,0,False,6.666666666666667,1,0.0,0.045454545454545456,False,False,False,False,True
10/24/1999,BUCKETSEAT,"Mustang feature, maybe",Other,,False,3,22,3,False,False,False,False,0,False,6.666666666666667,1,0.3333333333333333,0.045454545454545456,False,False,False,False,True
10/24/1999,IDOL,"Role model, maybe",Other,,False,3,17,3,False,False,False,False,0,False,5.0,1,0.3333333333333333,0.058823529411764705,False,False,False,False,True
10/24/1999,EIGHTEEN,"Draftable, maybe",Other,,False,2,16,2,False,False,False,False,0,False,7.5,1,0.0,0.0625,False,False,False,False,True
10/19/1999,CASER,"Burglar's advance man, maybe",Other,,False,4,28,5,False,False,False,False,0,False,6.25,1,0.25,0.07142857142857142,False,False,False,False,True
10/14/1999,TAME,"Crack the whip at, maybe",Other,,False,5,24,5,False,False,False,False,0,False,4.0,1,0.0,0.041666666666666664,False,False,False,False,True
10/14/1999,MOONLIT,"Like a romantic evening, maybe",Other,,False,5,30,5,False,False,False,False,0,False,5.2,1,0.0,0.03333333333333333,False,False,False,False,True
10/11/1999,OATER,"Movie with a saloon fight, maybe",Other,,False,6,32,6,False,False,False,False,0,False,4.5,1,0.16666666666666666,0.03125,False,False,False,False,True
10/10/1999,WIPED,"Dried, maybe",Other,,False,2,12,2,False,False,False,False,0,False,5.5,1,0.5,0.08333333333333333,False,False,False,False,True
10/6/1999,NOSHES,"Enjoys a bagel, maybe",Other,,False,4,21,4,False,False,False,False,0,False,4.5,1,0.0,0.047619047619047616,False,False,False,False,True
10/2/1999,PAGER,"Interruption cause, maybe",Other,,False,3,25,3,False,False,False,False,0,False,7.666666666666667,1,0.0,0.04,False,False,False,False,True
10/2/1999,REWARM,"Nuke, maybe",Other,,False,2,11,2,False,False,False,False,0,False,5.0,1,0.5,0.09090909090909091,False,False,False,False,True
9/27/1999,DEN,"Place for a home office, maybe",Other,,False,6,30,6,False,False,False,False,0,False,4.166666666666667,1,0.0,0.03333333333333333,False,False,False,False,True
9/25/1999,SMEAR,"Attack ad, maybe",Other,,False,3,16,3,False,False,False,False,0,False,4.666666666666667,1,0.3333333333333333,0.0625,False,False,False,False,True
9/25/1999,REP,"Plug a line, maybe",Other,,False,4,18,4,False,False,False,False,0,False,3.75,1,0.0,0.05555555555555555,False,False,False,False,True
9/23/1999,STAIR,"The way up, maybe",Other,,False,4,17,4,False,False,False,False,0,False,3.5,1,0.0,0.058823529411764705,False,False,False,False,True
9/22/1999,TRALA,"Part of a refrain, maybe",Other,,False,5,24,5,False,False,False,False,0,False,4.0,1,0.0,0.041666666666666664,False,False,False,False,True
9/17/1999,RAIDED,"Like a bookie joint, maybe",Other,,False,5,26,5,False,False,False,False,0,False,4.4,1,0.0,0.038461538461538464,False,False,False,False,True
9/17/1999,PANIC,"Pre-exam feeling, maybe",Other,,False,3,23,4,False,False,False,False,0,False,7.0,1,0.0,0.08695652173913043,False,False,False,False,True
9/12/1999,IONS,"Exchanged items, maybe",Other,,False,3,22,3,False,False,False,False,0,False,6.666666666666667,1,0.0,0.045454545454545456,False,False,False,False,True
9/11/1999,HASTE,"Oversight cause, maybe",Other,,False,3,22,3,False,False,False,False,0,False,6.666666666666667,1,0.3333333333333333,0.045454545454545456,False,False,False,False,True
9/10/1999,SOW,"Animal going to market, maybe",Other,,False,5,29,5,False,False,False,False,0,False,5.0,1,0.2,0.034482758620689655,False,False,False,False,True
9/9/1999,HARSH,"Like an unfiltered cigarette, maybe",Other,,False,5,35,5,False,False,False,False,0,False,6.2,1,0.0,0.02857142857142857,False,False,False,False,True
9/2/1999,RAFT,"Inflatable item, maybe",Other,,False,3,22,3,False,False,False,False,0,False,6.666666666666667,1,0.0,0.045454545454545456,False,False,False,False,True
8/23/1999,DECK,"Shuffleboard locale, maybe",Other,,False,3,26,3,False,False,False,False,0,False,8.0,1,0.3333333333333333,0.038461538461538464,False,False,False,False,True
8/22/1999,AWE,"Cow, maybe",Other,,False,2,10,2,False,False,False,False,0,False,4.5,1,0.5,0.1,False,False,False,False,True
8/19/1999,ONEINCH,"Lumber thickness, maybe",Other,,False,3,23,3,False,False,False,False,0,False,7.0,1,0.3333333333333333,0.043478260869565216,False,False,False,False,True
8/19/1999,STEAMY,"R-rated, maybe",Other,,False,2,14,3,False,False,False,False,0,False,6.5,1,0.0,0.14285714285714285,False,False,False,False,True
8/17/1999,AWOL,"Missing at roll call, maybe",Other,,False,5,27,5,False,False,False,False,0,False,4.6,1,0.0,0.037037037037037035,False,False,False,False,True
8/15/1999,NAP,"Drop off, maybe",Other,,False,3,15,3,False,False,False,False,0,False,4.333333333333333,1,0.3333333333333333,0.06666666666666667,False,False,False,False,True
8/15/1999,SPIEL,"Hard sell, maybe",Other,,False,3,16,3,False,False,False,False,0,False,4.666666666666667,1,0.3333333333333333,0.0625,False,False,False,False,True
8/15/1999,TOE,"Water tester, maybe",Other,,False,3,19,3,False,False,False,False,0,False,5.666666666666667,1,0.3333333333333333,0.05263157894736842,False,False,False,False,True
8/15/1999,RELIT,"Like old cigars, maybe",Other,,False,4,22,4,False,False,False,False,0,False,4.75,1,0.0,0.045454545454545456,False,False,False,False,True
8/15/1999,TENAM,"Office break time, maybe",Other,,False,4,24,4,False,False,False,False,0,False,5.25,1,0.25,0.041666666666666664,False,False,False,False,True
8/11/1999,ALTER,"Shorten, maybe",Other,,False,2,14,2,False,False,False,False,0,False,6.5,1,0.5,0.07142857142857142,False,False,False,False,True
8/8/1999,FRERE,"French business partner, maybe",Other,,False,4,30,4,False,False,False,False,0,False,6.75,1,0.0,0.03333333333333333,False,False,False,False,True
7/31/1999,DABBED,"Used a hankie, maybe",Other,,False,4,20,4,False,False,False,False,0,False,4.25,1,0.0,0.05,False,False,False,False,True
7/31/1999,LAMBS,"Altar offerings, maybe",Other,,False,3,22,3,False,False,False,False,0,False,6.666666666666667,1,0.3333333333333333,0.045454545454545456,False,False,False,False,True
7/22/1999,DAD,"Scout leader, maybe",Other,,False,3,19,3,False,False,False,False,0,False,5.666666666666667,1,0.0,0.05263157894736842,False,False,False,False,True
7/21/1999,CIA,"Secret employer, maybe",Other,,False,3,22,3,False,False,False,False,0,False,6.666666666666667,1,0.3333333333333333,0.045454545454545456,False,False,False,False,True
7/21/1999,USER,"Opportunist, maybe",Other,,False,2,18,2,False,False,False,False,0,False,8.5,1,0.0,0.05555555555555555,False,False,False,False,True
7/20/1999,TEST,"Entrance requirement, maybe",Other,,False,3,27,3,False,False,False,False,0,False,8.333333333333334,1,0.3333333333333333,0.037037037037037035,False,False,False,False,True
7/16/1999,MOONIE,"Commune dweller, maybe",Other,,False,3,22,3,False,False,False,False,0,False,6.666666666666667,1,0.3333333333333333,0.045454545454545456,False,False,False,False,True
7/11/1999,HEN,"Roaster, maybe",Other,,False,2,14,2,False,False,False,False,0,False,6.5,1,0.5,0.07142857142857142,False,False,False,False,True
7/11/1999,SAUTES,"Makes veal, maybe",Other,,False,3,17,3,False,False,False,False,0,False,5.0,1,0.0,0.058823529411764705,False,False,False,False,True
7/10/1999,SEDATED,"Given a shot, maybe",Other,,False,4,19,4,False,False,False,False,0,False,4.0,1,0.0,0.05263157894736842,False,False,False,False,True
7/3/1999,ALIASES,"Jones and Smith, maybe",Other,,False,4,22,4,False,False,False,False,0,False,4.75,1,0.5,0.045454545454545456,False,False,False,False,True
7/3/1999,OUTOFTUNE,"Too low, maybe",Other,,False,3,14,3,False,False,False,False,0,False,4.0,1,0.0,0.07142857142857142,False,False,False,False,True
6/27/1999,TYRANNY,"Revolution's enemy, maybe",Other,,False,3,25,4,False,False,False,False,0,False,7.666666666666667,1,0.3333333333333333,0.08,False,False,False,False,True
6/26/1999,BAILED,"Dealt with a leak, maybe",Other,,False,5,24,5,False,False,False,False,0,False,4.0,1,0.2,0.041666666666666664,False,False,False,False,True
6/25/1999,ANIMATE,"Work for Warner Bros., maybe",Other,,False,5,28,6,False,False,False,False,1,False,4.8,1,0.4,0.07142857142857142,False,False,False,False,True
6/19/1999,MUSE,"Inspiration, maybe",Other,,False,2,18,2,False,False,False,False,0,False,8.5,1,0.0,0.05555555555555555,False,False,False,False,True
6/17/1999,IDEATE,"Make plans, maybe",Other,,False,3,17,3,False,False,False,False,0,False,5.0,1,0.3333333333333333,0.058823529411764705,False,False,False,False,True
6/10/1999,OMANI,"Sultan's subject, maybe",Other,,False,3,23,4,False,False,False,False,0,False,7.0,1,0.3333333333333333,0.08695652173913043,False,False,False,False,True
6/6/1999,ALERT,"Whistle, maybe",Other,,False,2,14,2,False,False,False,False,0,False,6.5,1,0.5,0.07142857142857142,False,False,False,False,True
6/6/1999,ACTII,"Intermission ender, maybe",Other,,False,3,25,3,False,False,False,False,0,False,7.666666666666667,1,0.0,0.04,False,False,False,False,True
6/5/1999,CLUE,"Print, maybe",Other,,False,2,12,2,False,False,False,False,0,False,5.5,1,0.0,0.08333333333333333,False,False,False,False,True
6/3/1999,JIHAD,"Imam's cause, maybe",Other,,False,3,19,4,False,False,False,False,0,False,5.666666666666667,1,0.3333333333333333,0.10526315789473684,False,False,False,False,True
6/1/1999,BOWLS,"Plays in alleys, maybe",Other,,False,4,22,4,False,False,False,False,0,False,4.75,1,0.0,0.045454545454545456,False,False,False,False,True
5/30/1999,ACRE,"A lot, maybe",Other,,False,3,12,3,False,False,False,False,0,False,3.3333333333333335,1,0.0,0.08333333333333333,False,False,False,False,True
5/24/1999,BMOC,"College QB or student body pres., maybe",Other,,False,7,39,8,False,False,False,False,1,False,4.714285714285714,1,0.2857142857142857,0.05128205128205128,False,False,False,False,True
5/19/1999,ALEUT,"Sealskin wearer, maybe",Other,,False,3,22,3,False,False,False,False,0,False,6.666666666666667,1,0.3333333333333333,0.045454545454545456,False,False,False,False,True
5/16/1999,DINER,"Old railroad car, maybe",Other,,False,4,23,4,False,False,False,False,0,False,5.0,1,0.25,0.043478260869565216,False,False,False,False,True
5/16/1999,INBREED,"Way to produce a champion animal, maybe",Other,,False,7,39,7,False,False,False,False,0,False,4.714285714285714,1,0.0,0.02564102564102564,False,False,False,False,True
5/9/1999,STODGY,"Not willing to experiment, maybe",Other,,False,5,32,5,False,False,False,False,0,False,5.6,1,0.0,0.03125,False,False,False,False,True
5/8/1999,AWE,"Leave frozen, maybe",Other,,False,3,19,3,False,False,False,False,0,False,5.666666666666667,1,0.3333333333333333,0.05263157894736842,False,False,False,False,True
5/6/1999,IDOL,"Part of a temple's decor, maybe",Other,,False,6,31,7,False,False,False,False,0,False,4.333333333333333,1,0.0,0.06451612903225806,False,False,False,False,True
5/6/1999,ALE,"Draft, maybe",Other,,False,2,12,2,False,False,False,False,0,False,5.5,1,0.5,0.08333333333333333,False,False,False,False,True
5/5/1999,CRIB,"Place for a mobile, maybe",Other,,False,5,25,5,False,False,False,False,0,False,4.2,1,0.0,0.04,False,False,False,False,True
5/3/1999,SNEEZED,"Reacted to dust, maybe",Other,,False,4,22,4,False,False,False,False,0,False,4.75,1,0.0,0.045454545454545456,False,False,False,False,True
5/1/1999,SLUR,"Talk fast, maybe",Other,,False,3,16,3,False,False,False,False,0,False,4.666666666666667,1,0.0,0.0625,False,False,False,False,True
4/27/1999,ROUNDTRIPTICKET,"Traveler's purchase, maybe",Other,,False,3,26,4,False,False,False,False,0,False,8.0,1,0.3333333333333333,0.07692307692307693,False,False,False,False,True
4/24/1999,MAR,"Crack, maybe",Other,,False,2,12,2,False,False,False,False,0,False,5.5,1,0.0,0.08333333333333333,False,False,False,False,True
4/22/1999,REICE,"Keep treating a black eye, maybe",Other,,False,6,32,6,False,False,False,False,0,False,4.5,1,0.0,0.03125,False,False,False,False,True
4/18/1999,GINNED,"Showed one's hand, maybe",Other,,False,4,24,5,False,False,False,False,0,False,5.25,1,0.25,0.08333333333333333,False,False,False,False,True
4/14/1999,UFOS,"Saucers, maybe",Other,,False,2,14,2,False,False,False,False,0,False,6.5,1,0.0,0.07142857142857142,False,False,False,False,True
4/14/1999,OUTAGE,"Dark time, maybe",Other,,False,3,16,3,False,False,False,False,0,False,4.666666666666667,1,0.0,0.0625,False,False,False,False,True
4/11/1999,ELF,"Present wrapper, maybe",Other,,False,3,22,3,False,False,False,False,0,False,6.666666666666667,1,0.0,0.045454545454545456,False,False,False,False,True
4/9/1999,HELP,"Man around the house, maybe",Other,,False,5,27,5,False,False,False,False,0,False,4.6,1,0.0,0.037037037037037035,False,False,False,False,True
4/8/1999,SELL,"Push, maybe",Other,,False,2,11,2,False,False,False,False,0,False,5.0,1,0.5,0.09090909090909091,False,False,False,False,True
4/7/1999,EDIT,"Put in or take out, maybe",Other,,False,6,25,6,False,False,False,False,0,False,3.3333333333333335,1,0.0,0.04,False,False,False,False,True
4/1/1999,JEANS,"Cutoffs, maybe, before they were cutoffs",Other,,False,6,40,7,False,False,False,False,0,False,5.833333333333333,2,0.0,0.05,False,False,False,False,True
3/31/1999,PENPAL,"Letter getter, maybe",Other,,False,3,20,3,False,False,False,False,0,False,6.0,1,0.3333333333333333,0.05,False,False,False,False,True
3/27/1999,TUNNELED,"Made an aqueduct, maybe",Other,,False,4,23,4,False,False,False,False,0,False,5.0,1,0.0,0.043478260869565216,False,False,False,False,True
3/25/1999,NIECE,"Heiress, maybe",Other,,False,2,14,2,False,False,False,False,0,False,6.5,1,0.5,0.07142857142857142,False,False,False,False,True
3/23/1999,KEY,"A major, maybe",Other,,False,3,14,3,False,False,False,False,0,False,4.0,1,0.0,0.07142857142857142,False,False,False,False,True
3/22/1999,SNUBS,"Gives the brushoff, maybe",Other,,False,4,25,4,False,False,False,False,0,False,5.5,1,0.0,0.04,False,False,False,False,True
3/15/1999,MOLDY,"Like stuff in the back of the fridge, maybe",Other,,False,9,43,9,False,False,False,False,0,False,3.888888888888889,1,0.0,0.023255813953488372,False,False,False,False,True
3/13/1999,ASSIST,"Outfielder's throw, maybe",Other,,False,3,25,4,False,False,False,False,0,False,7.666666666666667,1,0.3333333333333333,0.08,False,False,False,False,True
3/7/1999,BEGS,"Sits up on two legs, maybe",Other,,False,6,26,6,False,False,False,False,0,False,3.5,1,0.0,0.038461538461538464,False,False,False,False,True
3/5/1999,RIPEN,"Turn yellow, maybe",Other,,False,3,18,3,False,False,False,False,0,False,5.333333333333333,1,0.3333333333333333,0.05555555555555555,False,False,False,False,True
3/3/1999,IRONIC,"Unexpectedly appropriate, maybe",Other,,False,3,31,3,False,False,False,False,0,False,9.666666666666666,1,0.0,0.03225806451612903,False,False,False,False,True
3/2/1999,ASEA,"In midvoyage, maybe",Other,,False,3,19,3,False,False,False,False,0,False,5.666666666666667,1,0.0,0.05263157894736842,False,False,False,False,True
2/28/1999,LAMED,"Limping, maybe",Other,,False,2,14,2,False,False,False,False,0,False,6.5,1,0.0,0.07142857142857142,False,False,False,False,True
2/28/1999,ARSON,"Flame throwing, maybe",Other,,False,3,21,3,False,False,False,False,0,False,6.333333333333333,1,0.0,0.047619047619047616,False,False,False,False,True
2/27/1999,SIRE,"Retired racehorse, maybe",Other,,False,3,24,3,False,False,False,False,0,False,7.333333333333333,1,0.3333333333333333,0.041666666666666664,False,False,False,False,True
2/23/1999,TEMP,"Day worker, maybe",Other,,False,3,17,3,False,False,False,False,0,False,5.0,1,0.3333333333333333,0.058823529411764705,False,False,False,False,True
2/20/1999,ICON,"Garbage pail, maybe",Other,,False,3,19,3,False,False,False,False,0,False,5.666666666666667,1,0.0,0.05263157894736842,False,False,False,False,True
2/19/1999,CONTEXT,"Surrounding sentences, maybe",Other,,False,3,28,3,False,False,False,False,0,False,8.666666666666666,1,0.0,0.03571428571428571,False,False,False,False,True
2/7/1999,CULT,"Movie following, maybe",Other,,False,3,22,3,False,False,False,False,0,False,6.666666666666667,1,0.3333333333333333,0.045454545454545456,False,False,False,False,True
2/4/1999,CBER,"Breaker, maybe",Other,,False,2,14,2,False,False,False,False,0,False,6.5,1,0.5,0.07142857142857142,False,False,False,False,True
1/31/1999,TANGY,"Lemon-flavored, maybe",Other,,False,2,21,3,False,False,False,False,0,False,10.0,1,0.0,0.09523809523809523,False,False,False,False,True
1/17/1999,FARE,"Meter reading, maybe",Other,,False,3,20,3,False,False,False,False,0,False,6.0,1,0.3333333333333333,0.05,False,False,False,False,True
1/10/1999,IAMNOT,"Answer to an accusation, maybe",Other,,False,5,30,5,False,False,False,False,0,False,5.2,1,0.2,0.03333333333333333,False,False,False,False,True
1/5/1999,MELT,"Put salt on, maybe",Other,,False,4,18,4,False,False,False,False,0,False,3.75,1,0.0,0.05555555555555555,False,False,False,False,True
1/3/1999,AMIES,"Jacques's pen pals, maybe",Other,,False,4,25,5,False,False,False,False,0,False,5.5,1,0.25,0.08,False,False,False,False,True
12/30/1998,SLEUTH,"Magnifying glass carrier, maybe",Other,,False,4,31,4,False,False,False,False,0,False,7.0,1,0.0,0.03225806451612903,False,False,False,False,True
12/30/1998,IDTAG,"Bird marker, maybe",Other,,False,3,18,3,False,False,False,False,0,False,5.333333333333333,1,0.3333333333333333,0.05555555555555555,False,False,False,False,True
12/24/1998,PUNNY,"Producing groans, maybe",Other,,False,3,23,3,False,False,False,False,0,False,7.0,1,0.0,0.043478260869565216,False,False,False,False,True
12/24/1998,VISA,"Traveler's need, maybe",Other,,False,3,22,4,False,False,False,False,0,False,6.666666666666667,1,0.3333333333333333,0.09090909090909091,False,False,False,False,True
12/18/1998,LEASED,"Took for the summer, maybe",Other,,False,5,26,5,False,False,False,False,0,False,4.4,1,0.0,0.038461538461538464,False,False,False,False,True
12/18/1998,PASTRY,"Cream puff, maybe",Other,,False,3,17,3,False,False,False,False,0,False,5.0,1,0.3333333333333333,0.058823529411764705,False,False,False,False,True
12/11/1998,TRA,"Skipper's syllable, maybe",Other,,False,3,25,4,False,False,False,False,0,False,7.666666666666667,1,0.3333333333333333,0.08,False,False,False,False,True
12/2/1998,OARED,"Boated, maybe",Other,,False,2,13,2,False,False,False,False,0,False,6.0,1,0.0,0.07692307692307693,False,False,False,False,True
11/29/1998,EXEC,"Wharton grad, maybe",Other,,False,3,19,3,False,False,False,False,0,False,5.666666666666667,1,0.3333333333333333,0.05263157894736842,False,False,False,False,True
11/25/1998,SLY,"Done with a wink, maybe",Other,,False,5,23,5,False,False,False,True,0,False,3.8,1,0.0,0.043478260869565216,False,False,False,False,True
11/22/1998,ALES,"Drafts, maybe",Other,,False,2,13,2,False,False,False,False,0,False,6.0,1,0.0,0.07692307692307693,False,False,False,False,True
11/22/1998,SOD,"Golf course purchase, maybe",Other,,False,4,27,4,False,False,False,False,0,False,6.0,1,0.0,0.037037037037037035,False,False,False,False,True
11/22/1998,ALERTED,"Sent smoke signals, maybe",Other,,False,4,25,4,False,False,False,False,0,False,5.5,1,0.25,0.04,False,False,False,False,True
11/21/1998,RAPPEL,"Come down a mountain, maybe",Other,,False,5,27,5,False,False,False,False,0,False,4.6,1,0.2,0.037037037037037035,False,False,False,False,True
11/20/1998,LESSSALT,"Factor in a more healthful diet, maybe",Other,,False,7,38,7,False,False,False,False,0,False,4.571428571428571,1,0.0,0.02631578947368421,False,False,False,False,True
11/19/1998,ESKIMO,"Sled driver, maybe",Other,,False,3,18,3,False,False,False,False,0,False,5.333333333333333,1,0.0,0.05555555555555555,False,False,False,False,True
11/15/1998,HONE,"Grind, maybe",Other,,False,2,12,2,False,False,False,False,0,False,5.5,1,0.5,0.08333333333333333,False,False,False,False,True
11/13/1998,CHAP,"React to exposure, maybe",Other,,False,4,24,4,False,False,False,False,0,False,5.25,1,0.25,0.041666666666666664,False,False,False,False,True
11/6/1998,RECLINER,"Channel surfer's locale, maybe",Other,,False,4,30,5,False,False,False,False,0,False,6.75,1,0.25,0.06666666666666667,False,False,False,False,True
10/29/1998,IDOLS,"Poster boys, maybe",Other,,False,3,18,3,False,False,False,False,0,False,5.333333333333333,1,0.3333333333333333,0.05555555555555555,False,False,False,False,True
10/24/1998,RECLINER,"Channel surfer's position, maybe",Other,,False,4,32,5,False,False,False,False,0,False,7.25,1,0.25,0.0625,False,False,False,False,True
10/23/1998,TINTYPE,"Photo of gramps, maybe",Other,,False,4,22,4,False,False,False,False,0,False,4.75,1,0.0,0.045454545454545456,False,False,False,False,True
