,Date,Word,clue,_f_number words,_f_length of clue,_f_avg word length,_f_percentage words that are upper-case,_f_ends in question,_f_no alphabet characters,_f_is quote,_f_contains underscore,_f_contains asterisk,_f_number of non-consecutive periods in clue,_f_is ellipsis in clue,_f_number commas in clue,_f_number non a-z or 1-9 characters in clue,_f_contains e.g.,_f_contains etc.,_f_contains in short,_f_contains abbr,_f_contains amts.,_f_contains briefly,_f_contains dir.,_f_contains exclamation,_f_starts with kind of,_f_contains it may be,_f_contains bible clue,"_f_contains ,maybe or ,perhaps",_f_contains word before,_f_MentionsProfession,_f_is_100_most_common_clue
526147,1/2/2003,VEERED,Didn't go straight,3,18,5.333333333333333,0.3333333333333333,False,3,False,False,False,0,True,0,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
526148,1/2/2003,SPARTA,Ancient military hub,3,20,6.0,0.0,False,2,False,False,False,0,True,0,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
526149,1/2/2003,RECALL,Amnesiac's lack,2,15,7.0,0.5,False,2,False,False,False,0,True,0,0.13333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
526150,1/2/2003,SWISH,Cager's favorite sound,3,22,6.666666666666667,0.3333333333333333,False,3,False,False,False,0,True,0,0.13636363636363635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
526151,1/2/2003,MRBIG,Head honcho,2,11,5.0,0.5,False,1,False,False,False,0,True,0,0.09090909090909091,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
526142,1/2/2003,LENO,NBC host,2,8,3.5,0.5,False,1,False,False,False,0,True,0,0.125,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
525893,1/5/2003,SDS,60's antiwar grp.,3,17,5.0,0.0,False,6,False,False,False,1,True,0,0.23529411764705882,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
526652,12/26/2002,ALPS,View in northern Italy,4,22,4.75,0.25,False,3,False,False,False,0,True,0,0.13636363636363635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
526654,12/26/2002,ISTH,Narrow strait of land: Abbr.,5,28,4.8,0.4,False,6,False,False,False,1,True,0,0.21428571428571427,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
527161,12/19/2002,CHASMS,Big drops,2,9,4.0,0.0,False,1,False,False,False,0,True,0,0.1111111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527162,12/19/2002,SIP,Small intake,2,12,5.5,0.0,False,1,False,False,False,0,True,0,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527163,12/19/2002,JOSH,Rib,1,3,3.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527164,12/19/2002,LANCET,"British medical journal, with ""The""",5,35,6.2,0.2,False,7,False,False,False,0,True,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527165,12/19/2002,ASTUDYINSCARLET,Debut of Sherlock Holmes,4,24,5.25,0.5,False,3,False,False,False,0,True,0,0.125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527166,12/19/2002,WHERE,Seeker's question,2,17,8.0,0.5,False,2,False,False,False,0,True,0,0.11764705882352941,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527167,12/19/2002,OWE,Need to pay,3,11,3.0,0.0,False,2,False,False,False,0,True,0,0.18181818181818182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527168,12/19/2002,STS,"1st, 2nd and 3rd, e.g.: Abbr.",6,29,4.0,0.16666666666666666,False,14,False,False,False,3,True,2,0.3793103448275862,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
527169,12/19/2002,OPIE,60's TV kid,3,11,3.0,0.3333333333333333,False,5,False,False,False,0,True,0,0.2727272727272727,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527170,12/19/2002,LEON,Henry James biographer Edel,4,27,6.0,0.75,False,3,False,False,False,0,True,0,0.1111111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527171,12/19/2002,GELID,Freezing,1,8,8.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527172,12/19/2002,RAN,Headed,1,6,6.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527173,12/19/2002,ASSIGNS,"Distributes, as tasks",3,21,6.333333333333333,0.0,False,3,False,False,False,0,True,1,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527174,12/19/2002,SESAMES,Bun toppers,2,11,5.0,0.5,False,1,False,False,False,0,True,0,0.09090909090909091,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527175,12/19/2002,BAH,Haughty outburst,2,16,7.5,0.5,False,1,False,False,False,0,True,0,0.0625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527176,12/19/2002,EATIT,Fail ignominiously,2,18,8.5,0.5,False,1,False,False,False,0,True,0,0.05555555555555555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527177,12/19/2002,OARS,"""Stop rowing"" command",3,21,6.333333333333333,0.0,False,4,False,False,False,0,True,0,0.19047619047619047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527178,12/19/2002,HOMY,"Comfortable, as accommodations",3,30,9.333333333333334,0.0,False,3,False,False,False,0,True,1,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527179,12/19/2002,SAD,Blue,1,4,4.0,1.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527160,12/20/2002,NET,Ball stopper,2,12,5.5,0.0,False,1,False,False,False,0,True,0,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527159,12/20/2002,OPP,Abbr. in street directions,4,26,5.75,0.25,False,4,False,False,False,1,True,0,0.15384615384615385,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
527158,12/20/2002,EEEE,Extra-large shoe spec,3,21,6.333333333333333,0.0,False,3,False,False,False,0,True,0,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527157,12/20/2002,CUTE,Precious,1,8,8.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527137,12/20/2002,ELL,Add-on,1,6,6.0,0.0,False,1,False,False,False,0,True,0,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527138,12/20/2002,REEF,Snorkeler's haunt,2,17,8.0,0.5,False,2,False,False,False,0,True,0,0.11764705882352941,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527139,12/20/2002,STJOE,"Missouri city, briefly",3,22,6.666666666666667,0.3333333333333333,False,3,False,False,False,0,True,1,0.13636363636363635,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
527140,12/20/2002,DONEE,Receiver,1,8,8.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527141,12/20/2002,SWAB,Culture transferer,2,18,8.5,0.0,False,1,False,False,False,0,True,0,0.05555555555555555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527142,12/20/2002,HID,Screened,1,8,8.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527143,12/20/2002,ASININE,Dum-dum,1,7,7.0,0.0,False,1,False,False,False,0,True,0,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527144,12/20/2002,REMOVER,Manicurist's bottle,2,19,9.0,0.0,False,2,False,False,False,0,True,0,0.10526315789473684,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527145,12/20/2002,PREMED,College course of study,4,23,5.0,0.25,False,3,False,False,False,0,True,0,0.13043478260869565,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527180,12/19/2002,DIEGO,World Cup legend Maradona,4,25,5.5,0.75,False,3,False,False,False,0,True,0,0.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527146,12/20/2002,SOONERORLATER,Inevitably,1,10,10.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527148,12/20/2002,PHOTO,Shot,1,4,4.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527149,12/20/2002,ONE,A,1,1,1.0,0.0,False,0,False,False,False,0,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527150,12/20/2002,PER,Part of i.p.s.,3,14,4.0,0.0,False,5,False,False,False,3,True,0,0.35714285714285715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527151,12/20/2002,BALANCE,Acrobat's skill,2,15,7.0,0.5,False,2,False,False,False,0,True,0,0.13333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527152,12/20/2002,ICEFREE,"Clear, as winter windshields",4,28,6.25,0.0,False,4,False,False,False,0,True,1,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527153,12/20/2002,CARESS,Nice touch,2,10,4.5,0.5,False,1,False,False,False,0,True,0,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527154,12/20/2002,TWISTY,Not straight,2,12,5.5,0.0,False,1,False,False,False,0,True,0,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527155,12/20/2002,SATED,Full,1,4,4.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527156,12/20/2002,TYING,Drawing,1,7,7.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527147,12/20/2002,RAWDEAL,Unfair treatment,2,16,7.5,0.5,False,1,False,False,False,0,True,0,0.0625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527181,12/19/2002,EWE,Milk source for Romano cheese,5,29,5.0,0.4,False,4,False,False,False,0,True,0,0.13793103448275862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527182,12/19/2002,TURIN,First capital of the kingdom of Italy,7,37,4.428571428571429,0.2857142857142857,False,6,False,False,False,0,True,0,0.16216216216216217,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527183,12/19/2002,LOEWE,"""Camelot"" composer",2,18,8.5,0.0,False,3,False,False,False,0,True,0,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
527208,12/19/2002,LIMBO,Transitional state,2,18,8.5,0.0,False,1,False,False,False,0,True,0,0.05555555555555555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527209,12/19/2002,IBEAM,Girder,1,6,6.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527210,12/19/2002,DISHY,Like good gossip columnists,4,27,6.0,0.0,False,3,False,False,False,0,True,0,0.1111111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527211,12/19/2002,AGITATOR,"Bolshevik, e.g.",2,15,7.0,0.5,False,4,False,False,False,2,True,1,0.26666666666666666,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527212,12/19/2002,REESE,"Kyle ___, ""The Terminator"" hero",5,31,5.4,0.6,False,10,False,True,False,0,True,1,0.3225806451612903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527213,12/19/2002,IBIS,Wading bird,2,11,5.0,0.0,False,1,False,False,False,0,True,0,0.09090909090909091,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527214,12/19/2002,HOORAH,Triumphant shout,2,16,7.5,0.0,False,1,False,False,False,0,True,0,0.0625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527215,12/19/2002,DUVAL,2001 British Open champion David ___,6,36,5.166666666666667,0.5,False,12,False,True,False,0,True,0,0.2222222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527216,12/19/2002,GLADE,Clearing,1,8,8.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527207,12/19/2002,NOSERING,Leader's aid,2,12,5.5,0.5,False,2,False,False,False,0,True,0,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527217,12/19/2002,ETCH,"Do work on glass, say",5,21,3.4,0.2,False,5,False,False,False,0,True,1,0.23809523809523808,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527219,12/19/2002,EELS,Slender fish,2,12,5.5,0.5,False,1,False,False,False,0,True,0,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527220,12/19/2002,RIDE,Depend (on),2,11,5.0,0.5,False,3,False,False,False,0,True,0,0.2727272727272727,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527221,12/19/2002,EGGO,Frozen food brand,3,17,5.0,0.3333333333333333,False,2,False,False,False,0,True,0,0.11764705882352941,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527222,12/19/2002,WEIR,"Peter who directed ""The Truman Show""",6,36,5.166666666666667,0.6666666666666666,False,7,False,False,False,0,True,0,0.19444444444444445,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527223,12/19/2002,ETON,Town on the Thames,4,18,3.75,0.5,False,3,False,False,False,0,True,0,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527224,12/19/2002,MOP,Heavy-duty locks?,2,17,8.0,0.0,True,3,False,False,False,0,True,0,0.17647058823529413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527225,12/19/2002,TAD,Smidgen,1,7,7.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527226,12/18/2002,AWES,Blows away,2,10,4.5,0.5,False,1,False,False,False,0,True,0,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527227,12/18/2002,AGA,Turkish title,2,13,6.0,0.0,False,1,False,False,False,0,True,0,0.07692307692307693,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527218,12/19/2002,WHOA,Shout from a coach,4,18,3.75,0.0,False,3,False,False,False,0,True,0,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
527136,12/20/2002,PULSATE,Beat,1,4,4.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527206,12/19/2002,INSET,"Miniature photo, maybe",3,22,6.666666666666667,0.0,False,3,False,False,False,0,True,1,0.13636363636363635,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
527204,12/19/2002,ORATE,Declaim,1,7,7.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527184,12/19/2002,COLORADO,"Black Canyon carver, with ""the""",5,31,5.4,0.4,False,7,False,False,False,0,True,1,0.22580645161290322,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527185,12/19/2002,ADAGIO,"Samuel Barber's ""___ for Strings""",5,33,5.8,0.6,False,10,False,True,False,0,True,0,0.30303030303030304,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527186,12/19/2002,HASP,Door fixture,2,12,5.5,0.5,False,1,False,False,False,0,True,0,0.08333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527187,12/19/2002,LES,Brown with His Band of Renown,6,29,4.0,0.6666666666666666,False,5,False,False,False,0,True,0,0.1724137931034483,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527188,12/19/2002,DEHORN,"Render harmless, in a way",5,25,4.2,0.2,False,5,False,False,False,0,True,1,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527189,12/19/2002,CLAW,Dig sans tools,3,14,4.0,0.3333333333333333,False,2,False,False,False,0,True,0,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527190,12/19/2002,HASH,Work (out),2,10,4.5,0.0,False,3,False,False,False,0,True,0,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527191,12/19/2002,ANTE,Table payment,2,13,6.0,0.0,False,1,False,False,False,0,True,0,0.07692307692307693,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527192,12/19/2002,MEDEA,Daughter of King Aeetes,4,23,5.0,0.5,False,3,False,False,False,0,True,0,0.13043478260869565,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
527205,12/19/2002,PASHA,Ottoman Empire governor,3,23,7.0,0.6666666666666666,False,2,False,False,False,0,True,0,0.08695652173913043,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
527193,12/19/2002,STY,Bay of pigs?,3,12,3.3333333333333335,0.3333333333333333,True,3,False,False,False,0,True,0,0.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527195,12/19/2002,INSO,___ many words,3,14,4.0,0.0,False,5,False,True,False,0,True,0,0.35714285714285715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527196,12/19/2002,PACKS,Smokers' units,2,14,6.5,0.0,False,2,False,False,False,0,True,0,0.14285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527197,12/19/2002,JAR,Disturb,1,7,7.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527198,12/19/2002,OSLO,"Christiania, now",2,16,7.5,0.5,False,2,False,False,False,0,True,1,0.125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527199,12/19/2002,SKEW,Bias,1,4,4.0,1.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527200,12/19/2002,HATE,More than antipathy,3,19,5.666666666666667,0.0,False,2,False,False,False,0,True,0,0.10526315789473684,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527201,12/19/2002,LASTGASP,Closing moment,2,14,6.5,0.0,False,1,False,False,False,0,True,0,0.07142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527202,12/19/2002,CLING,React to some static,4,20,4.25,0.25,False,3,False,False,False,0,True,0,0.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527203,12/19/2002,SELA,Ward on TV,3,10,2.6666666666666665,0.6666666666666666,False,2,False,False,False,0,True,0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527194,12/19/2002,SUNROOF,Option not available in a convertible,6,37,5.333333333333333,0.0,False,5,False,False,False,0,True,0,0.13513513513513514,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527228,12/18/2002,IRWIN,Apollo 15 astronaut James ___,5,29,5.0,0.2,False,9,False,True,False,0,True,0,0.2413793103448276,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
527135,12/20/2002,EMANANT,Flowing out,2,11,5.0,0.0,False,1,False,False,False,0,True,0,0.09090909090909091,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527133,12/20/2002,GETSBY,Manages,1,7,7.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527066,12/21/2002,AHA,Revelation response,2,19,9.0,0.0,False,1,False,False,False,0,True,0,0.05263157894736842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527067,12/21/2002,MOAS,Extinct relatives of ostriches,4,30,6.75,0.0,False,3,False,False,False,0,True,0,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527068,12/21/2002,GEN,Joint Chiefs member: Abbr.,4,26,5.75,0.5,False,5,False,False,False,1,True,0,0.19230769230769232,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
527069,12/21/2002,SETTING,Novel need,2,10,4.5,0.5,False,1,False,False,False,0,True,0,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527070,12/21/2002,BEATNIK,"One often ending sentences with ""man""",6,37,5.333333333333333,0.0,False,7,False,False,False,0,True,0,0.1891891891891892,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527071,12/21/2002,HAIR,Very slim margin,3,16,4.666666666666667,0.0,False,2,False,False,False,0,True,0,0.125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527072,12/21/2002,ERMA,"""Aunt"" with a ""Cope Book""",5,25,4.2,0.4,False,8,True,False,False,0,True,0,0.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527073,12/21/2002,OPENSEASON,When restrictions are lifted,4,28,6.25,0.0,False,3,False,False,False,0,True,0,0.10714285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527074,12/21/2002,STEM,Originate,1,9,9.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527075,12/21/2002,SEASERPENT,Mysterious swimmer,2,18,8.5,0.0,False,1,False,False,False,0,True,0,0.05555555555555555,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
527076,12/21/2002,CHAD,Hanger-on at the polls?,4,23,5.0,0.25,True,5,False,False,False,0,True,0,0.21739130434782608,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527077,12/21/2002,RISE,Irked reaction,2,14,6.5,0.0,False,1,False,False,False,0,True,0,0.07142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527078,12/21/2002,OTTS,Legendary Giant's family,3,24,7.333333333333333,0.6666666666666666,False,3,False,False,False,0,True,0,0.125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527079,12/21/2002,STRIPS,Comics collection,2,17,8.0,0.0,False,1,False,False,False,0,True,0,0.058823529411764705,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527080,12/21/2002,SHORING,Support system,2,14,6.5,0.0,False,1,False,False,False,0,True,0,0.07142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527081,12/21/2002,ODOR,One may be disagreeable,4,23,5.0,0.0,False,3,False,False,False,0,True,0,0.13043478260869565,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527082,12/21/2002,AIM,It's taken before firing,4,24,5.25,0.25,False,4,False,False,False,0,True,0,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527083,12/21/2002,DRESS,Prepare to cook,3,15,4.333333333333333,0.3333333333333333,False,2,False,False,False,0,True,0,0.13333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527084,12/21/2002,STRUTS,Car bars,2,8,3.5,0.0,False,1,False,False,False,0,True,0,0.125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527065,12/21/2002,LATHER,Tizzy,1,5,5.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527064,12/21/2002,ATE,Feasted,1,7,7.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527063,12/21/2002,ACTAS,Be for a time,4,13,2.5,0.25,False,3,False,False,False,0,True,0,0.23076923076923078,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527062,12/21/2002,PEACH,Dilly,1,5,5.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527042,12/22/2002,RID,Disencumber,1,11,11.0,1.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527043,12/22/2002,PEI,Can. province,2,13,6.0,0.0,False,2,False,False,False,1,True,0,0.15384615384615385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527044,12/21/2002,CROSSROADS,Decision-making place,2,21,10.0,0.0,False,2,False,False,False,0,True,0,0.09523809523809523,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527045,12/21/2002,AFTS,Teatimes: Abbr.,2,15,7.0,0.5,False,3,False,False,False,1,True,0,0.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
527046,12/21/2002,ALEE,Nautical adverb,2,15,7.0,0.0,False,1,False,False,False,0,True,0,0.06666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527047,12/21/2002,ASTRONOMER,One who knows what's up?,5,24,4.0,0.0,True,6,False,False,False,0,True,0,0.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527048,12/21/2002,BARS,They're not good to be behind,6,29,4.0,0.16666666666666666,False,6,False,False,False,0,True,0,0.20689655172413793,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527049,12/21/2002,DESIRER,Longer,1,6,6.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527050,12/21/2002,SUMATRA,Island divided almost in half by the Equator,8,44,4.625,0.25,False,7,False,False,False,0,True,0,0.1590909090909091,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527085,12/21/2002,AABA,"""Stopping By Woods on a Snowy Evening"" rhyme scheme",9,51,4.777777777777778,0.4444444444444444,False,10,False,False,False,0,True,0,0.19607843137254902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527051,12/21/2002,PIG,Nonsharer,1,9,9.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527053,12/21/2002,DEM,Unlike Ike: Abbr.,3,17,5.0,0.6666666666666666,False,4,False,False,False,1,True,0,0.23529411764705882,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
527054,12/21/2002,WHOSNEXT,Question from behind a counter,5,30,5.2,0.0,False,4,False,False,False,0,True,0,0.13333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527055,12/21/2002,SLEEVE,Place for an ace?,4,17,3.5,0.0,True,4,False,False,False,0,True,0,0.23529411764705882,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527056,12/21/2002,HAN,Yangtze feeder,2,14,6.5,0.0,False,1,False,False,False,0,True,0,0.07142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527057,12/21/2002,GRETA,Legal analyst Van Susteren,4,26,5.75,0.5,False,3,False,False,False,0,True,0,0.11538461538461539,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527058,12/21/2002,TONES,Hues,1,4,4.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527059,12/21/2002,IVES,"""A Little Bitty Tear"" hit maker, 1962",7,37,4.428571428571429,0.42857142857142855,False,13,False,False,False,0,True,1,0.24324324324324326,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527060,12/21/2002,SNARL,"Warning before a bite, perhaps",5,30,5.2,0.0,False,5,False,False,False,0,True,1,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
527061,12/21/2002,SIRE,Beget,1,5,5.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527052,12/21/2002,ASTO,About,1,5,5.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527086,12/21/2002,SESAMESEED,Kind of bun,3,11,3.0,0.3333333333333333,False,2,False,False,False,0,True,0,0.18181818181818182,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
527087,12/21/2002,MOLT,What some birds do,4,18,3.75,0.0,False,3,False,False,False,0,True,0,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527088,12/21/2002,ATTACKS,Storms,1,6,6.0,0.0,False,0,False,False,False,0,True,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
